order_uuid,session_id,created_at,total_price,status,used_recommendation
order_e6f7f09465ba14fa06a51aba,6425,2023-01-29T13:43:08,10000,completed,False
order_5861ab0f478773c0c0c6d503,6426,2023-01-29T13:44:36,5000,completed,False
order_de9dd22849996e33a6d90408,6427,2023-01-29T13:45:46,5200,completed,False
order_43a854c8ff17ee1f86e4c312,6428,2023-01-29T13:48:20,5000,completed,False
order_f1a6ff589e184dfd3bd9b877,6429,2023-01-29T13:50:13,5000,completed,False
order_a32e22896cf3999a548a0417,6430,2023-01-29T13:52:03,10400,completed,False
order_0c5f23d14e8ea440ddefd7a6,6431,2023-01-29T13:52:19,5000,completed,False
order_ca6161395761c5f830dc17d4,6432,2023-01-29T14:07:06,8000,completed,False
order_c8b22b06b3a265cc2e6da3e1,6433,2023-01-29T14:08:42,16000,completed,False
order_648aa0a17e8919b7c0dd1ba7,6434,2023-01-29T14:15:42,10000,completed,False
order_b4329cc2b779914b8345bfed,6435,2023-01-29T14:17:35,10000,completed,False
order_8caa1582d6974d5b9d133982,6436,2023-01-29T14:19:12,5000,completed,False
order_c8a0b6197adc384352cb489d,6437,2023-01-29T14:20:12,5000,completed,False
order_d13ce00c32cfae88cd610061,6438,2023-01-29T14:29:07,5000,completed,False
order_35a45b3cf956723ac3ee757a,6439,2023-01-29T14:42:07,5000,completed,True
order_e889de3ad859ba14e3a213ec,6440,2023-01-29T14:47:45,5000,completed,False
order_134aecec262e32a8ddf1abb0,6441,2023-01-29T14:53:42,10000,completed,False
order_00f32567425ad0886b542736,6442,2023-01-29T14:54:38,8000,completed,False
order_4d588e466981fc06349f31fb,6443,2023-01-29T14:57:47,5000,completed,False
order_2473b3d9ae6aaccbf8d3961d,6444,2023-01-29T14:59:39,10000,completed,False
order_a51e7563f2ed216fc6a98ff2,6445,2023-01-29T15:00:36,5000,completed,False
order_7c6a07b75c5670a126f5742f,6446,2023-01-29T15:06:05,10000,completed,False
order_bb53e671f3fba77e82c9a05d,6447,2023-01-29T15:11:07,5000,completed,False
order_c3a0a3f0f157acecd4c1f940,6448,2023-01-29T15:14:13,8000,completed,False
order_ce15b482b10b886db6c9fcfc,6449,2023-01-29T15:14:24,10400,completed,False
order_4085920c4e411e8e7cb55ecc,6450,2023-01-29T15:21:32,10400,completed,False
order_b44f0e12533a892421a270fc,6451,2023-01-29T15:22:43,10000,completed,False
order_3524c2f732d3b4ac51f40d9c,6452,2023-01-29T15:24:09,5000,completed,True
order_4f5ab2ed236afe4724cd0de8,6453,2023-01-29T15:26:46,8000,completed,False
order_8dc2e7b1084ae3f04106e475,6454,2023-01-29T15:32:52,5000,completed,False
order_1c95b4fc8b99419f6dc4d4c5,6455,2023-01-29T15:36:20,10000,completed,False
order_c74cb52f8e1f2bb5f43e9dc3,6456,2023-01-29T15:36:33,10000,completed,False
order_f36520637d4e7ef010589a8b,6457,2023-01-29T15:45:17,5000,completed,False
order_45de57399ba126773226f959,6458,2023-01-29T15:52:10,16000,completed,True
order_e42d683daa91f3cc074c025b,6459,2023-01-29T15:52:31,10000,completed,True
order_3533147eaba593547c24c74d,6460,2023-01-29T15:52:56,10000,completed,False
order_11ae0d8590bca54b2f8cb50d,6461,2023-01-29T15:54:11,8000,completed,False
order_f58bb260e80bc89a1d52b514,6462,2023-01-29T15:54:28,5000,completed,True
order_e35a7b155c39111bc758bb51,6463,2023-01-29T15:56:33,5200,completed,False
order_ef0c13c957f91df7c312e38c,6464,2023-01-29T16:07:40,10000,completed,False
order_774e11cfa9351c8b0b745386,6465,2023-01-29T16:08:46,5000,completed,True
order_9573f11def1a412bf7019cde,6466,2023-01-29T16:09:19,10000,completed,False
order_e04c95cf61beb80857eb3664,6467,2023-01-29T16:11:30,10000,completed,False
order_1a0c4215a711a81b6585b45f,6468,2023-01-29T16:15:17,8000,completed,False
order_14bda6ec6776d3a989b4213b,6469,2023-01-29T16:25:04,5000,completed,False
order_96cfc7fcf5d2d6ab18211d9b,6470,2023-01-29T16:31:19,10400,completed,False
order_7704121c7587ed1e3e932930,6471,2023-01-29T16:32:11,5000,completed,False
order_25e9898b7bff77ca8eb04b57,6472,2023-01-29T16:34:38,5000,completed,False
order_8f441cce1c7370f83d499849,6473,2023-01-29T16:34:47,4000,completed,False
order_240683b0aec043e0f524e010,6474,2023-01-29T16:40:42,10000,completed,True
order_78a23f45364263004b0f34b9,6475,2023-01-29T16:41:36,5000,completed,False
order_1879e22bf2c7b826f6767f4f,6476,2023-01-29T16:47:49,5200,completed,False
order_381e224ccde5dd2663a2d4fe,6477,2023-01-29T16:50:49,8000,completed,False
order_ab37e3de922bf3da92496188,6478,2023-01-29T16:52:49,5200,completed,False
order_bae636b833bd3b8cb12b4697,6479,2023-01-29T16:53:46,4000,completed,False
order_8243a8029b63577bc677518c,6480,2023-01-29T16:56:07,10000,completed,False
order_70e6ac106466b6031c8f1182,6481,2023-01-29T16:57:40,10000,completed,False
order_f32901307b28ba26eca14dea,6482,2023-01-29T16:58:22,10000,completed,False
order_e9c687861367d6bba3a777e7,6483,2023-01-29T16:58:44,5200,completed,False
order_0494414ea579f316e3f7a1c4,6484,2023-01-29T16:58:58,5000,completed,False
order_f1d4b9a2b7df6ad6a8286797,6485,2023-01-29T17:09:18,10400,completed,False
order_9fe3fd6677144ba15aa50036,6486,2023-01-29T17:12:13,16000,completed,False
order_c4305e867bbf9a087efb40bd,6487,2023-01-29T17:19:34,10400,completed,False
order_91af3aff455c5a6d2d273f4b,6488,2023-01-29T17:21:08,10400,completed,False
order_4d8548128aa77414b4c19d67,6489,2023-01-29T17:30:01,10000,completed,True
order_600d06511a1172504ad27f93,6490,2023-01-29T17:32:56,10000,completed,False
order_0ad2c28070552b479d800a17,6491,2023-01-29T17:42:22,5200,completed,True
order_14295df2f5ea43578d422b55,6492,2023-01-29T17:46:08,5200,completed,False
order_7248ea938cdb2243e7ae7d71,6493,2023-01-29T17:47:59,10400,completed,False
order_f0cbf82b182a9ce5402bc89f,6494,2023-01-29T17:50:33,5000,completed,True
order_fa4be9fd53d84c7addff4c9c,6495,2023-01-29T17:55:21,5200,completed,False
order_899de3a9b017e5a1a2849dd3,6496,2023-01-29T18:03:07,5000,completed,False
order_a47fce735264b39e177c3f48,6497,2023-01-29T18:09:10,10400,completed,True
order_7064ff96991c41eeb863c8c8,6498,2023-01-29T18:10:38,5000,completed,False
order_b593a6011667d46ff9c78f63,6499,2023-01-29T18:11:03,10000,completed,False
order_60ecb659f45fe593536308a5,6500,2023-01-29T18:21:45,5000,completed,False
order_ffb83dadf40d8142754d51c6,6501,2023-01-29T18:35:22,5000,completed,False
order_9581f052ad3f3a65bb65679e,6502,2023-01-29T18:48:12,10000,completed,False
order_6c8c2f4dccbe891399f4ae09,6503,2023-01-29T18:59:11,10400,completed,False
order_92281b956cbffd7a38a76177,6504,2023-01-29T19:00:12,10000,completed,False
order_1e714eeae88e3a7c4c3a52db,6505,2023-01-29T19:02:51,5000,completed,False
order_c847eeea4f8b577d758e2f03,6506,2023-01-29T19:23:12,10400,completed,False
order_c39b08eebfe2847a26f322b6,6507,2023-01-29T19:27:16,10000,completed,False
order_8616987ee08fabbf5d0dc7ed,6508,2023-01-29T19:38:30,10000,completed,False
order_d4c8d08f6ed6b3ef748e2ccb,6509,2023-01-29T19:43:09,5200,completed,False
order_997288bd4c19d595caee395a,6510,2023-01-29T19:50:40,5200,completed,False
order_ff6cf7b5c92f79b4e7564d11,6511,2023-01-29T19:51:20,4000,completed,True
order_4e1d1621e519bc892987e54f,6512,2023-01-29T19:59:28,5000,completed,False
order_9f391208b32ba23e0ca6a2b9,6513,2023-01-30T06:22:37,10400,completed,False
order_600609a574d520102d845ea9,6514,2023-01-30T06:37:13,5000,completed,False
order_52fba9ad3ebe098e76bc86ad,6515,2023-01-30T06:43:49,10000,completed,False
order_45559664c234e308d2be72ce,6516,2023-01-30T06:51:47,8000,completed,True
order_2ef38cc2cb7ca6b148645e33,6517,2023-01-30T06:55:32,5200,completed,False
order_b3620956bfccfcd55b8b935d,6518,2023-01-30T06:56:50,10000,completed,False
order_9a69eb56441e7b4769e01ae4,6519,2023-01-30T06:59:05,5000,completed,False
order_3374ce455bb0cf7f89501319,6520,2023-01-30T07:04:44,10000,completed,False
order_ba120accaee108562a2e408e,6521,2023-01-30T07:11:17,5000,completed,False
order_3b4e4e8ae5b4c11f75d2cc3f,6522,2023-01-30T07:19:26,10000,completed,False
order_decf6d1228c5c89ece1ca9de,6523,2023-01-30T07:26:07,5200,completed,False
order_d5d59adb12285b841b7dc30e,6524,2023-01-30T07:30:01,15000,completed,False
order_178f26277678fadd7cb0d691,6525,2023-01-30T07:30:38,10400,completed,False
order_ae7761e7e8af95f4723b6d4f,6526,2023-01-30T07:32:34,5000,completed,False
order_cd1c9fd67ea76c10e1643b7f,6527,2023-01-30T07:35:35,5000,completed,False
order_2cf933a4de0042e1203e75f3,6528,2023-01-30T07:35:49,10400,completed,False
order_6fad15a7ccb724f28f923ce5,6529,2023-01-30T07:36:35,10000,completed,False
order_a6c6e6ad617e1af62fb21ca8,6530,2023-01-30T07:39:57,5000,completed,False
order_816a9eea343995e11299ec3f,6531,2023-01-30T07:41:11,5000,completed,False
order_bcbad0bc6dc549676bd7be80,6532,2023-01-30T07:47:54,10000,completed,False
order_b4ab0effcb19104e1a56e857,6533,2023-01-30T07:55:06,5000,completed,True
order_528dfad6c6c806ff22b70a9b,6534,2023-01-30T08:03:58,5000,completed,False
order_42f60cd171bcfc7a7bfd8e67,6535,2023-01-30T08:04:57,8000,completed,False
order_ecc9af142a68f7712d0a8b0a,6536,2023-01-30T08:05:28,10000,completed,False
order_470f005c75088a6382bf95a5,6537,2023-01-30T08:05:28,10400,completed,False
order_7069b6a2ed5488a0f41c8da7,6538,2023-01-30T08:07:06,5000,completed,True
order_3fa3a9d29d3b7030e1da7133,6539,2023-01-30T08:10:17,4000,completed,False
order_bb24b2cc3880623625636c65,6540,2023-01-30T08:15:47,5000,completed,False
order_f7530503340abccc39e7dd76,6541,2023-01-30T08:20:38,10000,completed,False
order_a6e6a85915e5d75f7429f40a,6542,2023-01-30T08:21:25,5000,completed,False
order_c2479a4d7654c774584c5f9a,6543,2023-01-30T08:23:52,8000,completed,False
order_1371d1233e291f7122780850,6544,2023-01-30T08:24:47,10000,completed,False
order_64df3f2039c9b28962d4920a,6545,2023-01-30T08:25:39,10000,completed,False
order_01e3886ce77ed5f5d68c41d9,6546,2023-01-30T08:31:30,5000,completed,False
order_976046f81dae489efefc2296,6547,2023-01-30T08:33:13,10400,completed,False
order_9675d809935aaccf4cee816b,6548,2023-01-30T08:34:04,10000,completed,True
order_257bae8bf463198e11fd856d,6549,2023-01-30T08:40:38,5000,completed,False
order_3e80f0dc7b5e9a81f6b8f3b2,6550,2023-01-30T08:42:28,10000,completed,False
order_4825c55334ae41f92b9abdbf,6551,2023-01-30T08:43:46,5200,completed,False
order_64d603386c9e4469d9121fe7,6552,2023-01-30T08:43:49,5000,completed,False
order_7beb3c6471edb92f3bf79e8b,6553,2023-01-30T08:45:00,5000,completed,False
order_477d463a7d14522a519e461a,6554,2023-01-30T08:46:00,10000,completed,False
order_8e5fcf3d994f471050fb6b0b,6555,2023-01-30T08:49:08,5000,completed,False
order_ccab32b526edd550a8b6d8ea,6556,2023-01-30T08:49:26,5000,completed,False
order_9c80262a990af4b1d6c0c88b,6557,2023-01-30T08:49:26,41600,completed,False
order_fd0b240e17f0cb0711ba20e7,6558,2023-01-30T08:50:44,5000,completed,True
order_60285e550adbf696b607518a,6559,2023-01-30T08:53:40,10000,completed,False
order_2a89650bb82b72bf9e5c14d3,6560,2023-01-30T08:57:19,10000,completed,False
order_e9d420f8b7cef83c05503ed0,6561,2023-01-30T09:05:40,10000,completed,False
order_7f610c4ab5ebaf752243d222,6562,2023-01-30T09:07:24,10000,completed,False
order_9ca9666880e5f868748cf328,6563,2023-01-30T09:11:10,5200,completed,False
order_1b74d1e90f532fd00c9ebd50,6564,2023-01-30T09:13:14,10000,completed,False
order_b547f97017dae973f255537e,6565,2023-01-30T09:18:41,10000,completed,True
order_621184775b33d1307b10a432,6566,2023-01-30T09:22:48,10000,completed,False
order_7249742e158e082029c84386,6567,2023-01-30T09:22:48,4000,completed,True
order_6d44f7b39d1a99999dfd2efe,6568,2023-01-30T09:25:12,5200,completed,False
order_1c2051fbd87002b38b87cda4,6569,2023-01-30T09:25:31,10000,completed,False
order_e9d994e4acd7d2857989fe19,6570,2023-01-30T09:26:16,5200,completed,False
order_3ca3120dab062cd745520c63,6571,2023-01-30T09:31:48,10000,completed,False
order_e520bf90076fca735e5d8b1a,6572,2023-01-30T09:33:34,5000,completed,True
order_93652639912f7a896e2d183a,6573,2023-01-30T09:36:00,10000,completed,False
order_65b7d4a5f6980497eec660d0,6574,2023-01-30T09:38:24,5000,completed,False
order_f64f126e4f4e14d81483f682,6575,2023-01-30T09:41:04,5000,completed,True
order_cd994fe8cba563ead701bdbf,6576,2023-01-30T09:46:31,10000,completed,False
order_5ed2532863931cebe5f5c94e,6577,2023-01-30T09:56:03,5000,completed,False
order_75db150fed2b173ee7dad055,6578,2023-01-30T09:56:31,5000,completed,False
order_9a4456c322160c503dccc99f,6579,2023-01-30T09:58:50,16000,completed,False
order_33ab13ef12ebdc013320a046,6580,2023-01-30T10:01:33,5000,completed,False
order_fc7f2fa348ddc52a1850f008,6581,2023-01-30T10:01:56,10000,completed,False
order_3c4c0d0f498aedd513daf4d0,6582,2023-01-30T10:02:39,5000,completed,False
order_74b539637f4ebe0c31f52c4f,6583,2023-01-30T10:03:26,4000,completed,True
order_385167f665bfb3213bb462c0,6584,2023-01-30T10:04:28,10000,completed,False
order_4d0a4ce2856b4beb80a06c84,6585,2023-01-30T10:07:05,5200,completed,False
order_a83cf051734407cd21e4d6f2,6586,2023-01-30T10:08:31,10000,completed,False
order_9fcbf294e3a7934d926b2388,6587,2023-01-30T10:09:49,10400,completed,True
order_3d0656408b4a451643179dca,6588,2023-01-30T10:13:09,5000,completed,False
order_a9645f647fa5345528fe6e40,6589,2023-01-30T10:15:51,10000,completed,False
order_6bad83e4db09c77d348b4cc9,6590,2023-01-30T10:21:39,10000,completed,False
order_5c382111861212efbe6e5b8b,6591,2023-01-30T10:22:04,10000,completed,False
order_67e85b25d10f36602891aed7,6592,2023-01-30T10:28:16,10000,completed,False
order_dfdcff63a3f2b79b96e41938,6593,2023-01-30T10:28:38,10000,completed,True
order_99f3ee0e68c8f4b97e43e7c9,6594,2023-01-30T10:29:32,10000,completed,False
order_473c786c84b5ead76940a6c0,6595,2023-01-30T10:34:36,10000,completed,False
order_29e74fbdfef8c666dba482ea,6596,2023-01-30T10:36:02,5000,completed,False
order_89c1c1867b3d9f591b1c23e0,6597,2023-01-30T10:37:05,4000,completed,False
order_8fc8dc7b943275f02b2d7cf1,6598,2023-01-30T10:41:12,5000,completed,False
order_0b62cfd5aca943e3f9c492b2,6599,2023-01-30T10:48:34,5000,completed,False
order_0e9b868d1a8b2b00776bbf99,6600,2023-01-30T10:50:23,10000,completed,False
order_74e0468cab3eff3280ec3bd2,6601,2023-01-30T10:52:10,5000,completed,False
order_6b58639330e306877ffc4e7a,6602,2023-01-30T10:54:49,10000,completed,False
order_7f57874d8c3b3c1ff705f92a,6603,2023-01-30T10:55:54,5000,completed,False
order_64c4d76723640ac0dd15300a,6604,2023-01-30T10:59:28,10400,completed,False
order_f847c3aeb03c58039f3ae342,6605,2023-01-30T11:04:19,5000,completed,False
order_25992bfa55a428c1609c7fe5,6606,2023-01-30T11:04:25,10000,completed,True
order_a67085a6b34f455d1af0d135,6607,2023-01-30T11:05:35,5000,completed,False
order_2f545fe3a1a03fd31a0be193,6608,2023-01-30T11:08:03,10400,completed,False
order_b1a95f70c133223c210deffc,6609,2023-01-30T11:18:43,8000,completed,False
order_c2cf629dbfb2b199a87b077d,6610,2023-01-30T11:25:32,10000,completed,False
order_1cb08b2ac4d9b2a59430976e,6611,2023-01-30T11:25:45,5000,completed,False
order_26ba072e8ea092692135e60b,6612,2023-01-30T11:41:57,5000,completed,False
order_d15dcfb80bdb6fe10dc7016c,6613,2023-01-30T11:55:17,10000,completed,False
order_fbc9160025b197c84f2e951a,6614,2023-01-30T12:06:41,5200,completed,False
order_1566ea04f0ef86feb39db0ea,6615,2023-01-30T12:10:23,10000,completed,False
order_3cf5d9b260a55b3354716ffd,6616,2023-01-30T12:11:10,10400,completed,False
order_83b0f2f7fe1ece897c85d1db,6617,2023-01-30T12:15:14,10400,completed,False
order_649d9066fb1f463e24b17f5e,6618,2023-01-30T12:15:17,10400,completed,False
order_48fa18fc36ab1ad480ac9723,6619,2023-01-30T12:20:50,10000,completed,False
order_48b8e67e3a23162c09fe188e,6620,2023-01-30T12:32:36,10000,completed,False
order_4d8278379adbe3d5b8462be1,6621,2023-01-30T12:33:59,10000,completed,True
order_4547c25380203f0e54ee5213,6622,2023-01-30T12:46:15,10400,completed,False
order_06c0b060e343962404c69835,6623,2023-01-30T12:52:33,10000,completed,False
order_63c0bbe97faa9cbc98a77917,6624,2023-01-30T12:53:04,5000,completed,False
order_3888a5917eeace3209a253e4,6625,2023-01-30T12:54:56,4000,completed,False
order_abf441abf07b8152d00cfce2,6626,2023-01-30T12:54:59,10000,completed,False
order_dfc878cda17ade3ae82b1374,6627,2023-01-30T12:58:03,10000,completed,False
order_19e386c541e154a6c17cefe9,6628,2023-01-30T13:00:12,10000,completed,False
order_78026dc5b8e5ef523179de66,6629,2023-01-30T13:10:00,5000,completed,False
order_458d056e3741918dc034f4df,6630,2023-01-30T13:28:12,5200,completed,False
order_c2f8b03006ae7f6e2b9d7084,6631,2023-01-30T13:30:37,10000,completed,False
order_5aa8c4fd5cc3c6520ea00b41,6632,2023-01-30T14:04:01,5000,completed,True
order_0028f4c2dd141377177b49ad,6633,2023-01-30T14:05:09,5200,completed,False
order_0f6fb024f6e6908df4eb2935,6634,2023-01-30T14:10:43,5000,completed,False
order_98e4e39a4ee4318a0ab8226e,6635,2023-01-30T14:14:48,5000,completed,True
order_f00da6aa4586e94ea26e4039,6636,2023-01-30T14:18:19,10000,completed,False
order_0ac4c0caf892fcb72b22c023,6637,2023-01-30T14:21:43,5200,completed,False
order_f05a50339462856f2ef6674e,6638,2023-01-30T14:26:57,10000,completed,False
order_3179a818a23f0b506c548c70,6639,2023-01-30T14:27:20,10400,completed,False
order_0b4373abfc12f846cb2f35c2,6640,2023-01-30T14:35:09,10000,completed,False
order_d36e1dd7195e2b4ee1b7a81c,6641,2023-01-30T14:38:05,5000,completed,False
order_525d6bbc27b42ae18b421d9e,6642,2023-01-30T14:44:10,10400,completed,False
order_52beb8634b76de724762822d,6643,2023-01-30T14:46:18,10400,completed,False
order_5fd98be08a2469a7b3ad2f28,6644,2023-01-30T14:46:26,10000,completed,True
order_53a62b31a99b6142cbc56827,6645,2023-01-30T14:51:08,10000,completed,False
order_d07bc442181fae9164120c82,6646,2023-01-30T14:54:06,10000,completed,False
order_934c56ef3fc14edbd5b51fae,6647,2023-01-30T14:57:05,10000,completed,False
order_9b49484edcc07d9adcca1257,6648,2023-01-30T15:12:37,5000,completed,False
order_d5d95475830f38b9b2001d40,6649,2023-01-30T15:30:32,10000,completed,False
order_271db4e938174024c7d20305,6650,2023-01-30T15:37:59,10000,completed,True
order_282ef1483feb892ddd9cab8d,6651,2023-01-30T15:40:01,5000,completed,False
order_2115a8ed4bb5e2e97c8a9d0f,6652,2023-01-30T15:40:34,10000,completed,False
order_aa9c49ee54e987487a0cbe26,6653,2023-01-30T15:45:36,5000,completed,False
order_bae01ae863420ba5fd480a57,6654,2023-01-30T15:47:02,5000,completed,False
order_fc2f462b6f7a3b317ae43d4b,6655,2023-01-30T15:49:43,10000,completed,False
order_29d2b3e1f1daea8275c6f47f,6656,2023-01-30T15:50:24,5000,completed,False
order_74dd32fc4aba01e221a3a83f,6657,2023-01-30T15:57:16,10000,completed,False
order_ea7e34d084b70ea2557cade9,6658,2023-01-30T15:58:02,10000,completed,False
order_47134a9f4e2d9de755677556,6659,2023-01-30T16:01:29,10000,completed,True
order_71146b5a1cf8f9075eac73f2,6660,2023-01-30T16:03:18,4000,completed,False
order_eb248c06d3189c81d5613f27,6661,2023-01-30T16:11:44,5200,completed,False
order_4bdfcb057bf6222daf186338,6662,2023-01-30T16:13:54,5000,completed,True
order_10e571ba7b22a33bfea6ef1e,6663,2023-01-30T16:21:54,10000,completed,False
order_65fd6b814ab5487ba03e2973,6664,2023-01-30T16:32:14,10000,completed,False
order_91ec2eaedea1b85629b88cb4,6665,2023-01-30T16:40:31,10000,completed,False
order_6a85775c9234db0f99efaee2,6666,2023-01-30T16:44:10,5200,completed,False
order_a6ae6150c4f78e0f3f9648e1,6667,2023-01-30T16:49:09,5000,completed,True
order_31acbd1e2fc4c35e12daf20e,6668,2023-01-30T17:20:28,5000,completed,False
order_5cc06350a872f40c8867af10,6669,2023-01-30T17:24:16,5200,completed,False
order_322bfa9c072b609158de1931,6670,2023-01-30T17:26:58,5000,completed,False
order_c8089c90b3df924c0e881459,6671,2023-01-30T17:27:49,10400,completed,False
order_2d8013cf85b6763b405977b0,6672,2023-01-30T17:29:02,10000,completed,False
order_decdbd71316613f396532a57,6673,2023-01-30T17:32:51,10000,completed,False
order_14462bdee585203452bd6836,6674,2023-01-30T17:32:56,10000,completed,False
order_22d1cd94e61ed58d1f013e06,6675,2023-01-30T17:40:29,5000,completed,False
order_87c5b2a5af21a478be4e6a68,6676,2023-01-30T17:42:35,5000,completed,False
order_25386f075e7ab09d40e84c28,6677,2023-01-30T17:47:35,10000,completed,False
order_dba9c16dfd625d46bfc70f78,6678,2023-01-30T17:55:31,10000,completed,False
order_1f42ac9e0ef5a3a2be7e3a27,6679,2023-01-30T18:14:50,10000,completed,False
order_7585e066d8105840ab5f630d,6680,2023-01-30T18:16:02,10000,completed,False
order_0cc709022eb994cf97f2d443,6681,2023-01-30T18:17:48,5000,completed,False
order_1ce49ef4b6541945dc61745a,6682,2023-01-30T18:24:23,5000,completed,False
order_8aaa94f1931ded895687749f,6683,2023-01-30T18:26:41,5000,completed,False
order_bf447c6eb2221d54100a83b6,6684,2023-01-30T18:36:14,5200,completed,False
order_f2f25c3e6f40a97b46ab9bdd,6685,2023-01-30T18:48:01,5000,completed,True
order_ab94c49e48006977bb221a2f,6686,2023-01-30T18:50:59,10000,completed,False
order_8f08755c21cec565b6238eac,6687,2023-01-30T19:01:14,10000,completed,False
order_ebed9c8f2abc8e5c320859c5,6688,2023-01-30T19:22:01,5000,completed,False
order_08850ec7b5a9624b9d57cbf1,6689,2023-01-30T20:28:03,5000,completed,False
order_7dcd30f66772f62937b2e950,6690,2023-01-31T06:23:04,10000,completed,True
order_0abe0d162590431adacd5262,6691,2023-01-31T06:37:46,10000,completed,False
order_324afd7c88a472f984d20706,6692,2023-01-31T06:49:22,5000,completed,False
order_96e06c1c541f1251086fefc7,6693,2023-01-31T06:56:13,5200,completed,False
order_922477d154791d98971c4812,6694,2023-01-31T06:58:48,5000,completed,False
order_3d68995953478b02163c5ccb,6695,2023-01-31T06:58:53,10000,completed,True
order_74c19690cb1978a8e8ca7465,6696,2023-01-31T07:04:04,15000,completed,False
order_07fa224816cd1aeea237d4b4,6697,2023-01-31T07:04:14,5000,completed,False
order_f79c53ffa88cb9255cc5d83a,6698,2023-01-31T07:06:43,10000,completed,False
order_6011a088047434f34eeaaf4d,6699,2023-01-31T07:13:11,5000,completed,False
order_6f34c3e58424b0e7531cbe12,6700,2023-01-31T07:13:25,5000,completed,False
order_443b7c1cb248eb2074c1298f,6701,2023-01-31T07:13:50,10400,completed,False
order_50b28b313f7957640c72f0d4,6702,2023-01-31T07:16:31,10000,completed,False
order_684b6693767e4d94cf1ec74c,6703,2023-01-31T07:16:57,5000,completed,False
order_53923cd960630114be6c350d,6704,2023-01-31T07:27:59,5000,completed,False
order_fd31da573512bdcb7cc19da5,6705,2023-01-31T07:33:45,5000,completed,False
order_85bf95aec673705d6061f027,6706,2023-01-31T07:48:55,10000,completed,False
order_d85bfdaf2865329d24130695,6707,2023-01-31T07:49:07,5000,completed,False
order_3a70387cea17bc4dd592bd27,6708,2023-01-31T07:49:38,5200,completed,False
order_cec771f3431e4f4b8cda5e09,6709,2023-01-31T07:50:47,5000,completed,False
order_5d4da55eb34667815ec1fd5a,6710,2023-01-31T07:51:41,5000,completed,False
order_62571638794eae910406c6a2,6711,2023-01-31T07:52:22,10400,completed,False
order_042c126df7422a321bbaf6cf,6712,2023-01-31T07:59:41,15000,completed,False
order_0c6268083883a7c06431fb4b,6713,2023-01-31T08:05:37,10400,completed,False
order_d55b6b7db023a42b9ce137b8,6714,2023-01-31T08:06:27,10000,completed,True
order_86c487567310c5cd188a9e50,6715,2023-01-31T08:06:45,8000,completed,False
order_e1e2e46a952adfcda099f87b,6716,2023-01-31T08:06:45,8000,completed,False
order_e154894d2d5eff9895f3eb5f,6717,2023-01-31T08:10:12,10000,completed,False
order_770917ebbcdf114bc5d3ca62,6718,2023-01-31T08:12:47,10000,completed,False
order_a35bcf6cef8a7ed9fa48fb9e,6719,2023-01-31T08:15:19,10000,completed,False
order_0e22dcfb5cdf53164fdbb8ca,6720,2023-01-31T08:15:35,4000,completed,False
order_15b51f35b02fd7afefe8b68e,6721,2023-01-31T08:19:08,10400,completed,False
order_84930fa23bcd7ce04fdf3377,6722,2023-01-31T08:20:21,5000,completed,False
order_1c3d69bee51ed8e6114777e1,6723,2023-01-31T08:21:10,10000,completed,False
order_e058aa250beda5aa75b11f80,6724,2023-01-31T08:22:40,5000,completed,False
order_f19c3cb1d0438478cd17c2bd,6725,2023-01-31T08:23:56,5000,completed,False
order_de64667dd2c2ceeaf4af0c8d,6726,2023-01-31T08:27:52,5200,completed,False
order_3a2e52d78bcc383b1d912d06,6727,2023-01-31T08:28:42,5000,completed,False
order_b77e8e9b17c0096f1496c963,6728,2023-01-31T08:29:46,5000,completed,False
order_f8500a2b5b974248a75a8444,6729,2023-01-31T08:33:10,5200,completed,False
order_8318293955acbfeebcb9b3db,6730,2023-01-31T08:34:49,10000,completed,False
order_961fe3b79d54fd61fc4770c4,6731,2023-01-31T08:35:46,5000,completed,False
order_c3c56b2b1fca54681c8b22e1,6732,2023-01-31T08:37:51,5000,completed,False
order_ed15c529093fbbc5c0499e9d,6733,2023-01-31T08:38:12,10000,completed,False
order_b31463484ce73f557b4785f0,6734,2023-01-31T08:43:23,5200,completed,True
order_e943062449c36ded2a4084b2,6735,2023-01-31T08:43:34,5200,completed,False
order_58894433bed465028f5cc8bf,6736,2023-01-31T08:48:40,5000,completed,False
order_91737ab2f3dbc0943dbc6f5d,6737,2023-01-31T08:54:10,8000,completed,False
order_7e1fd3c8793d11e80a362ecf,6738,2023-01-31T09:00:25,10400,completed,False
order_d48205396de9c0f8388f012c,6739,2023-01-31T09:01:09,8000,completed,True
order_c1eaaa5ec9f2dfa96f48728e,6740,2023-01-31T09:04:38,5000,completed,False
order_a73c5b881f021245994fbe96,6741,2023-01-31T09:04:46,10000,completed,False
order_dfbde36774969665d5d5d3e7,6742,2023-01-31T09:05:28,5200,completed,False
order_c0d08a4ecfc1679665a9f4bd,6743,2023-01-31T09:05:48,5200,completed,False
order_8d192c49fb67c40d96958554,6744,2023-01-31T09:06:48,10000,completed,False
order_75b43d727a20db76af78cae1,6745,2023-01-31T09:08:53,10000,completed,False
order_fc209003352240deadf16198,6746,2023-01-31T09:13:32,5000,completed,False
order_4f231fcd730421667458d70f,6747,2023-01-31T09:18:18,5000,completed,False
order_84524b622985a6c53711ab4a,6748,2023-01-31T09:23:15,10000,completed,False
order_4817d672d06db720368d1931,6749,2023-01-31T09:24:15,5000,completed,False
