session_uuid,kiosk_id,started_at,ended_at,estimated_gender,estimated_age_group,end_reason,is_simple_mode,help_triggered,status
session_a120b85b4b648d388ccfb64d,1,2023-02-25T12:54:39,2023-02-25T13:25:39,F,30~39,order_completed,0,0,ended
session_65b1f43f79dd5c4db53154b0,1,2023-02-25T13:00:51,2023-02-25T13:19:51,M,40~49,order_completed,0,0,ended
session_8ae42150392032e5cb6b8004,1,2023-02-25T12:52:27,2023-02-25T13:10:27,M,40~49,order_completed,0,0,ended
session_de6e2e6ec8475dd2543e85a6,1,2023-02-25T12:59:16,2023-02-25T13:26:16,F,50+,order_completed,1,1,ended
session_c3ed4941180d4281d423a6b6,1,2023-02-25T13:09:48,2023-02-25T13:32:48,F,20~29,order_completed,0,0,ended
session_1ea837f4c67c6ccfd048477b,1,2023-02-25T13:13:43,2023-02-25T13:24:43,F,20~29,order_completed,0,0,ended
session_bcd9ab0f76bfb879e5826709,1,2023-02-25T13:23:49,2023-02-25T13:39:49,M,40~49,order_completed,0,0,ended
session_70a884120034f16b5ccfa691,1,2023-02-25T13:34:17,2023-02-25T13:48:17,F,30~39,order_completed,0,0,ended
session_694f5635111e19a092fbee4c,1,2023-02-25T13:39:16,2023-02-25T14:06:16,F,20~29,order_completed,0,0,ended
session_b9f71a7610976e7ec0939d24,1,2023-02-25T13:40:11,2023-02-25T14:07:11,M,20~29,order_completed,0,0,ended
session_bbe5d2c9d1477135e18739c4,1,2023-02-25T13:47:06,2023-02-25T14:16:06,F,20~29,order_completed,0,0,ended
session_2fc234b2c39329953221ef4a,1,2023-02-25T13:48:24,2023-02-25T14:03:24,F,30~39,order_completed,0,0,ended
session_64de921ec145dbf75d8acbda,1,2023-02-25T13:50:11,2023-02-25T14:16:11,F,50+,order_completed,1,0,ended
session_f7bab2ddf061ceb289bdb6af,1,2023-02-25T14:03:22,2023-02-25T14:22:22,M,50+,order_completed,1,0,ended
session_7a3a10fe790b378f23a8a32f,1,2023-02-25T14:03:35,2023-02-25T14:31:35,M,30~39,order_completed,0,0,ended
session_06e5d22dfdf28e8a1d310122,1,2023-02-25T14:13:30,2023-02-25T14:38:30,M,30~39,order_completed,0,0,ended
session_58157f40b38e47b9fccb2a30,1,2023-02-25T14:23:18,2023-02-25T14:42:18,M,40~49,order_completed,0,0,ended
session_dbb66693024516a865433fae,1,2023-02-25T14:25:16,2023-02-25T14:47:16,M,40~49,order_completed,0,0,ended
session_14d0f1fcf7c81f2af7665fbc,1,2023-02-25T14:25:22,2023-02-25T14:56:22,F,20~29,order_completed,0,0,ended
session_422261d97eb9cda4d7384444,1,2023-02-25T14:43:00,2023-02-25T14:58:00,F,50+,order_completed,1,1,ended
session_e219ca4d7fbe0c399da88c83,1,2023-02-25T14:43:59,2023-02-25T15:18:59,M,30~39,order_completed,0,0,ended
session_79ad47af79c050a4a07fe788,1,2023-02-25T15:01:48,2023-02-25T15:10:48,F,40~49,order_completed,0,0,ended
session_a50f55ea0c1afaab60d4df60,1,2023-02-25T15:10:09,2023-02-25T15:24:09,F,50+,order_completed,0,0,ended
session_2d8e075fa54d3ee3c296617a,1,2023-02-25T15:16:46,2023-02-25T15:43:46,M,40~49,order_completed,0,0,ended
session_4918b8f311473a29885c97c2,1,2023-02-25T15:19:34,2023-02-25T15:42:34,F,20~29,order_completed,0,0,ended
session_17a8fcad5e6e2e7315caa6b1,1,2023-02-25T15:29:05,2023-02-25T15:35:05,F,30~39,order_completed,0,0,ended
session_e997ef276401bc21568ad401,1,2023-02-25T15:21:43,2023-02-25T15:49:43,F,50+,order_completed,1,0,ended
session_15e5ad8e79a70528bb672474,1,2023-02-25T15:25:55,2023-02-25T15:59:55,M,40~49,order_completed,0,0,ended
session_a5033039b9e774476275a506,1,2023-02-25T15:31:49,2023-02-25T15:53:49,F,30~39,order_completed,0,0,ended
session_228b6490e480238ae870c1bc,1,2023-02-25T15:38:28,2023-02-25T15:55:28,F,40~49,order_completed,0,0,ended
session_298a788b94f932d7d71cb2f0,1,2023-02-25T15:34:33,2023-02-25T15:52:33,M,50+,order_completed,0,0,ended
session_bcacd8eef91d4c2a7c7c3aa7,1,2023-02-25T15:39:41,2023-02-25T16:12:41,F,50+,order_completed,1,0,ended
session_b315af18061f81cf52ad81ed,1,2023-02-25T15:39:56,2023-02-25T16:16:56,F,40~49,order_completed,0,0,ended
session_b3add2705464398cf532770d,1,2023-02-25T15:53:26,2023-02-25T16:20:26,F,20~29,order_completed,0,0,ended
session_87de2a4c0cb43f1eb8a1d40a,1,2023-02-25T15:50:43,2023-02-25T16:04:43,M,20~29,order_completed,0,0,ended
session_cb4c9527547c1a6b03c83a3b,1,2023-02-25T15:53:28,2023-02-25T16:25:28,F,20~29,order_completed,0,0,ended
session_2e7fd0d10ef751e68912225f,1,2023-02-25T15:56:05,2023-02-25T16:21:05,F,20~29,order_completed,0,0,ended
session_c134a592bad5eb521f748a03,1,2023-02-25T16:12:15,2023-02-25T16:34:15,M,40~49,order_completed,0,0,ended
session_c71a6c0eadaf6022d4192e05,1,2023-02-25T16:10:55,2023-02-25T16:32:55,F,20~29,order_completed,0,0,ended
session_945d0340493493256c4fef5d,1,2023-02-25T16:12:43,2023-02-25T16:42:43,M,40~49,order_completed,0,0,ended
session_34b03752802842230f450d07,1,2023-02-25T16:28:15,2023-02-25T16:35:15,F,40~49,order_completed,0,0,ended
session_b72988dad7ad91d8818640f0,1,2023-02-25T16:30:20,2023-02-25T16:47:20,M,30~39,order_completed,0,0,ended
session_21bc589a41b222da49d261d9,1,2023-02-25T16:31:20,2023-02-25T17:03:20,M,50+,order_completed,1,0,ended
session_bc982755e620708c3e860806,1,2023-02-25T16:35:18,2023-02-25T16:53:18,F,40~49,order_completed,0,0,ended
session_26d61bf79a50a01e4b888941,1,2023-02-25T16:35:01,2023-02-25T16:54:01,F,30~39,order_completed,0,0,ended
session_5c4f9addbe22a4bff0f72658,1,2023-02-25T16:41:22,2023-02-25T16:52:22,F,30~39,order_completed,0,0,ended
session_80bbc20639899140f4f0db8b,1,2023-02-25T16:38:57,2023-02-25T17:06:57,F,20~29,order_completed,0,0,ended
session_d06e9c16d95a1c0b787337a1,1,2023-02-25T16:41:30,2023-02-25T17:14:30,M,30~39,order_completed,0,0,ended
session_8f29aed25059d826819e952b,1,2023-02-25T16:43:53,2023-02-25T17:18:53,F,50+,order_completed,1,0,ended
session_be4faa2a05d6f9562004980a,1,2023-02-25T16:49:03,2023-02-25T17:03:03,F,30~39,order_completed,0,0,ended
session_afb1f76250e0e4088823a982,1,2023-02-25T16:45:35,2023-02-25T17:17:35,M,30~39,order_completed,0,0,ended
session_374eba8c65368d13183915a4,1,2023-02-25T16:48:27,2023-02-25T17:04:27,F,40~49,order_completed,0,0,ended
session_4ac921023ae824c074873817,1,2023-02-25T16:55:43,2023-02-25T17:09:43,F,20~29,order_completed,0,0,ended
session_dc20272739fdb3f58886c265,1,2023-02-25T17:10:12,2023-02-25T17:23:12,F,40~49,order_completed,0,0,ended
session_0d0ce8ffe9f9c8b2ad92056e,1,2023-02-25T17:11:24,2023-02-25T17:34:24,F,50+,order_completed,1,0,ended
session_e7bc9dd9dafa391fcff6883d,1,2023-02-25T17:19:42,2023-02-25T17:46:42,F,50+,order_completed,1,1,ended
session_4d33a71c1893ff22d816ce66,1,2023-02-25T17:27:55,2023-02-25T17:50:55,F,50+,order_completed,0,0,ended
session_6ef3681ea2f8e45559daa9bb,1,2023-02-25T17:28:08,2023-02-25T17:55:08,M,30~39,order_completed,0,0,ended
session_4d8a7ee626543ee6bc306a46,1,2023-02-25T17:32:07,2023-02-25T18:02:07,M,30~39,order_completed,0,0,ended
session_fbc2b9e37d85cb601bd16178,1,2023-02-25T17:30:08,2023-02-25T17:59:08,F,50+,order_completed,1,0,ended
session_b24080962892463c0de0e1ff,1,2023-02-25T17:33:56,2023-02-25T18:05:56,F,40~49,order_completed,0,0,ended
session_c3af81e69311503bb94a3a87,1,2023-02-25T17:39:24,2023-02-25T18:10:24,F,30~39,order_completed,0,0,ended
session_a04861d8fdbabe79ae380532,1,2023-02-25T17:45:12,2023-02-25T18:12:12,F,20~29,order_completed,0,0,ended
session_9f3e34f240890f59d86ceeda,1,2023-02-25T17:38:20,2023-02-25T18:09:20,F,30~39,order_completed,0,0,ended
session_8043fadd9c91a48cd3b2321c,1,2023-02-25T17:49:24,2023-02-25T18:09:24,M,40~49,order_completed,0,0,ended
session_39ad340c004299a3ca234e73,1,2023-02-25T17:45:34,2023-02-25T18:09:34,M,40~49,order_completed,0,0,ended
session_0528d7258b8f6d9bfc296fd6,1,2023-02-25T18:00:02,2023-02-25T18:15:02,F,40~49,order_completed,0,0,ended
session_4b1da751a5ab290e387e7b4e,1,2023-02-25T18:06:59,2023-02-25T18:26:59,M,40~49,order_completed,0,0,ended
session_5cc67a9ef9e44dd85eaa2ebe,1,2023-02-25T18:11:05,2023-02-25T18:35:05,M,30~39,order_completed,0,0,ended
session_1513c25f83e3a0732afc35c5,1,2023-02-25T18:18:12,2023-02-25T18:47:12,M,30~39,order_completed,0,0,ended
session_9f5d44f9cc2580d442835b3d,1,2023-02-25T18:15:10,2023-02-25T18:37:10,M,30~39,order_completed,0,0,ended
session_39d7453a39c4d95d9aa1d6f3,1,2023-02-25T18:36:15,2023-02-25T18:49:15,F,40~49,order_completed,0,0,ended
session_ea2676dccae36d782ea43618,1,2023-02-25T18:40:00,2023-02-25T19:00:00,M,40~49,order_completed,0,0,ended
session_ec084aafc8f442865f483b3c,1,2023-02-25T18:51:39,2023-02-25T19:26:39,F,40~49,order_completed,0,0,ended
session_4441ab7b935ef8c330d139f1,1,2023-02-25T19:26:06,2023-02-25T19:36:06,M,30~39,order_completed,0,0,ended
session_cf107b73f38609292820b6b5,1,2023-02-25T19:37:48,2023-02-25T19:57:48,M,20~29,order_completed,0,0,ended
session_5be47ece82e8c3a2e8413568,1,2023-02-25T19:50:28,2023-02-25T20:07:28,M,40~49,order_completed,0,0,ended
session_6ae5b31f5050b948de68760a,1,2023-02-26T06:15:52,2023-02-26T06:33:52,F,30~39,order_completed,0,0,ended
session_38645eff3fd69cec0bb111e2,1,2023-02-26T06:22:59,2023-02-26T06:36:59,F,40~49,order_completed,0,0,ended
session_b64acfe01216d8673f747e89,1,2023-02-26T06:31:48,2023-02-26T07:00:48,M,40~49,order_completed,0,0,ended
session_764981e55f870f135780ee33,1,2023-02-26T06:36:53,2023-02-26T06:53:53,M,50+,order_completed,0,0,ended
session_ff39c54ce986ac3c0d723e35,1,2023-02-26T06:51:40,2023-02-26T07:18:40,F,30~39,order_completed,0,0,ended
session_9ac6201133591ba632760f01,1,2023-02-26T06:50:33,2023-02-26T07:06:33,M,40~49,order_completed,0,0,ended
session_a64981492e1d57adfe4c2094,1,2023-02-26T06:55:38,2023-02-26T07:22:38,M,20~29,order_completed,0,0,ended
session_07b755e4f44593370213184e,1,2023-02-26T06:53:38,2023-02-26T07:14:38,F,50+,order_completed,1,0,ended
session_7b85422af9372dc639be061f,1,2023-02-26T07:00:41,2023-02-26T07:23:41,F,50+,order_completed,1,0,ended
session_112e8f17089d1bdf5ca6344b,1,2023-02-26T06:59:59,2023-02-26T07:21:59,M,50+,order_completed,1,0,ended
session_74ced1b31c69e6ed9405ece9,1,2023-02-26T06:57:30,2023-02-26T07:15:30,M,40~49,order_completed,0,0,ended
session_65f96e2adf00c98d1243b368,1,2023-02-26T07:06:36,2023-02-26T07:16:36,F,50+,order_completed,1,1,ended
session_d94fa494b09dbb51624383ef,1,2023-02-26T07:01:47,2023-02-26T07:26:47,F,30~39,order_completed,0,0,ended
session_f6f9d56b775f6dab637286cf,1,2023-02-26T07:04:05,2023-02-26T07:34:05,F,50+,order_completed,1,1,ended
session_5af3d82277683dcd72375f1a,1,2023-02-26T07:03:45,2023-02-26T07:19:45,F,20~29,order_completed,0,0,ended
session_42443dd67d65933efef542c6,1,2023-02-26T07:02:22,2023-02-26T07:31:22,F,30~39,order_completed,0,0,ended
session_db3ea7b93eefff88db458b68,1,2023-02-26T07:19:42,2023-02-26T07:41:42,M,20~29,order_completed,0,0,ended
session_ac9dd31c27c3566e6eb99f65,1,2023-02-26T07:20:55,2023-02-26T07:38:55,M,40~49,order_completed,0,0,ended
session_630613e170b10e8e6a88a8b6,1,2023-02-26T07:26:58,2023-02-26T07:33:58,F,50+,order_completed,0,0,ended
session_9ddc85dc5947151e3a57f4e3,1,2023-02-26T07:20:57,2023-02-26T07:44:57,M,50+,order_completed,0,0,ended
session_8da9b8fcf2076c677ec3268d,1,2023-02-26T07:22:04,2023-02-26T07:46:04,F,20~29,order_completed,0,0,ended
session_197c12bf647a2defa028fa48,1,2023-02-26T07:28:34,2023-02-26T07:41:34,M,40~49,order_completed,0,0,ended
session_b5d6f5606fff5f6640533456,1,2023-02-26T07:27:07,2023-02-26T07:44:07,F,50+,order_completed,1,0,ended
session_4606f916d62b83127ab3900e,1,2023-02-26T07:32:09,2023-02-26T07:47:09,F,20~29,order_completed,0,0,ended
session_551cc7cc6b8c78fd5073d2fe,1,2023-02-26T07:30:10,2023-02-26T08:03:10,F,20~29,order_completed,0,0,ended
session_eee15536f69400d07e212cc3,1,2023-02-26T07:33:16,2023-02-26T07:58:16,F,30~39,order_completed,0,0,ended
session_356f32273b212a280618c527,1,2023-02-26T07:33:32,2023-02-26T07:50:32,F,50+,order_completed,1,0,ended
session_3f76bfd7a977069424593c5d,1,2023-02-26T07:40:32,2023-02-26T07:49:32,M,50+,order_completed,1,1,ended
session_f639caf05277d282b89ccf53,1,2023-02-26T07:35:40,2023-02-26T08:04:40,F,50+,order_completed,1,1,ended
session_7c15774e4d69a3c17895e086,1,2023-02-26T07:35:46,2023-02-26T08:01:46,M,30~39,order_completed,0,0,ended
session_73e6e2ee8a75968b56baa12a,1,2023-02-26T07:46:59,2023-02-26T07:58:59,F,50+,order_completed,0,0,ended
session_c8fd4b57afba2944929328bf,1,2023-02-26T07:42:46,2023-02-26T07:59:46,F,40~49,order_completed,0,0,ended
session_384465f85e559ed4c74dceae,1,2023-02-26T07:41:55,2023-02-26T08:10:55,M,20~29,order_completed,0,0,ended
session_f5f609b113b8a4e984bc9463,1,2023-02-26T07:45:53,2023-02-26T08:14:53,F,20~29,order_completed,0,0,ended
session_e45ad384597dcbac38f649a8,1,2023-02-26T07:44:37,2023-02-26T08:02:37,F,50+,order_completed,1,1,ended
session_9854c00793cdea41913c0a89,1,2023-02-26T07:50:53,2023-02-26T08:05:53,F,40~49,order_completed,0,0,ended
session_838fca7fe41bc662df43debe,1,2023-02-26T07:47:46,2023-02-26T08:17:46,M,40~49,order_completed,0,0,ended
session_0150779ac52fc3a991b1febd,1,2023-02-26T07:51:08,2023-02-26T08:14:08,F,20~29,order_completed,0,0,ended
session_7a9e12bf19fa8a15e79ce2d2,1,2023-02-26T07:52:48,2023-02-26T08:06:48,F,30~39,order_completed,0,0,ended
session_79aeb10cc4d7675c274bdef5,1,2023-02-26T08:05:07,2023-02-26T08:21:07,M,30~39,order_completed,0,0,ended
session_c55a44f03ea23fde40130d4f,1,2023-02-26T08:05:25,2023-02-26T08:22:25,F,40~49,order_completed,0,0,ended
session_220857f6926a1de948932320,1,2023-02-26T08:09:07,2023-02-26T08:30:07,F,50+,order_completed,0,0,ended
session_013ef0a46f0f4899abb8533a,1,2023-02-26T08:08:23,2023-02-26T08:36:23,F,20~29,order_completed,0,0,ended
session_baf65ad42f77497623d94d9f,1,2023-02-26T08:13:17,2023-02-26T08:34:17,M,40~49,order_completed,0,0,ended
session_0ef36b24fd1ca6db436e74bf,1,2023-02-26T08:09:29,2023-02-26T08:36:29,M,50+,order_completed,0,0,ended
session_21f62fb56f29f89639831456,1,2023-02-26T08:17:42,2023-02-26T08:23:42,F,40~49,order_completed,0,0,ended
session_cf738d15f33fe975f3c6998d,1,2023-02-26T08:15:05,2023-02-26T08:35:05,F,20~29,order_completed,0,0,ended
session_f9c98507b20b5df35eea8fd8,1,2023-02-26T08:18:39,2023-02-26T08:36:39,M,30~39,order_completed,0,0,ended
session_a2d432683391db52bd2c4168,1,2023-02-26T08:19:37,2023-02-26T08:49:37,M,30~39,order_completed,0,0,ended
session_5aabf29f9e7b6eb1dc2f07e4,1,2023-02-26T08:20:42,2023-02-26T08:36:42,M,50+,order_completed,1,0,ended
session_38f55db1ce8f5a7461b06880,1,2023-02-26T08:26:24,2023-02-26T08:39:24,M,20~29,order_completed,0,0,ended
session_198c56abe8f721250d8b4390,1,2023-02-26T08:26:13,2023-02-26T08:57:13,F,30~39,order_completed,0,0,ended
session_2c6f7350bfedc65dbb7b88fd,1,2023-02-26T08:31:44,2023-02-26T08:42:44,F,20~29,order_completed,0,0,ended
session_832e22e6218b59023aa15548,1,2023-02-26T08:31:10,2023-02-26T08:42:10,F,40~49,order_completed,0,0,ended
session_f725a5b3879191d160e4b6b8,1,2023-02-26T08:29:13,2023-02-26T08:55:13,F,20~29,order_completed,0,0,ended
session_14deac6bfefee1ed71fc94e8,1,2023-02-26T08:38:16,2023-02-26T08:57:16,F,30~39,order_completed,0,0,ended
session_c949514e8bff04ac8cb3e28a,1,2023-02-26T08:32:53,2023-02-26T08:53:53,M,40~49,order_completed,0,0,ended
session_778dc7efca9757a9781ed4fe,1,2023-02-26T08:39:38,2023-02-26T09:00:38,M,30~39,order_completed,0,0,ended
session_1c0d13728d8252f953327af1,1,2023-02-26T08:45:38,2023-02-26T09:01:38,F,50+,order_completed,1,0,ended
session_bdf30ad18e9e4953294e8570,1,2023-02-26T08:43:48,2023-02-26T08:55:48,F,40~49,order_completed,0,0,ended
session_92b41f96045e34c537ca6b41,1,2023-02-26T08:42:52,2023-02-26T09:14:52,M,30~39,order_completed,0,0,ended
session_282a237025fb96be7f7c7189,1,2023-02-26T08:44:52,2023-02-26T08:58:52,M,30~39,order_completed,0,0,ended
session_e654de0b6ca7c10e43fa0351,1,2023-02-26T08:53:06,2023-02-26T09:06:06,F,30~39,order_completed,0,0,ended
session_a424069c11b24619216f2a9f,1,2023-02-26T08:52:32,2023-02-26T09:06:32,M,50+,order_completed,1,0,ended
session_ce44f023a26199e3284a7ea8,1,2023-02-26T08:49:53,2023-02-26T09:07:53,M,20~29,order_completed,0,0,ended
session_74b67562167e9ef69b807702,1,2023-02-26T08:54:25,2023-02-26T09:12:25,F,40~49,order_completed,0,0,ended
session_6f52de0687c1d3d4af2a4703,1,2023-02-26T08:52:37,2023-02-26T09:13:37,F,30~39,order_completed,0,0,ended
session_28066006a5217e1bec59c1d1,1,2023-02-26T08:53:35,2023-02-26T09:22:35,F,30~39,order_completed,0,0,ended
session_a0794d3a46b209856c506b00,1,2023-02-26T09:03:41,2023-02-26T09:21:41,M,30~39,order_completed,0,0,ended
session_49c65e909cc5b88589710142,1,2023-02-26T09:07:15,2023-02-26T09:27:15,M,40~49,order_completed,0,0,ended
session_90b1a24625e6a6b93a49f718,1,2023-02-26T08:59:55,2023-02-26T09:30:55,F,30~39,order_completed,0,0,ended
session_d9229d10498b1cb335945549,1,2023-02-26T09:02:21,2023-02-26T09:15:21,F,20~29,order_completed,0,0,ended
session_14acdc9f081bef6033241ea3,1,2023-02-26T09:02:14,2023-02-26T09:33:14,M,20~29,order_completed,0,0,ended
session_84387073ff6ee5807d7d511e,1,2023-02-26T09:01:58,2023-02-26T09:32:58,F,30~39,order_completed,0,0,ended
session_760361f9a4a4caf3d9a71fac,1,2023-02-26T09:03:04,2023-02-26T09:36:04,F,40~49,order_completed,0,0,ended
session_11dcf12c9fddc16a0c6a8e80,1,2023-02-26T09:10:08,2023-02-26T09:36:08,F,50+,order_completed,1,0,ended
session_dbce2da37370e6b35baece74,1,2023-02-26T09:19:12,2023-02-26T09:32:12,M,50+,order_completed,1,0,ended
session_cc52060bb8232187540b26ac,1,2023-02-26T09:14:52,2023-02-26T09:35:52,M,40~49,order_completed,0,0,ended
session_e1a5bfb818288469446185f9,1,2023-02-26T09:25:51,2023-02-26T09:44:51,M,20~29,order_completed,0,0,ended
session_dddb3b27cc235645c7fcd85f,1,2023-02-26T09:18:36,2023-02-26T09:39:36,F,40~49,order_completed,0,0,ended
session_86e200c280a4bb1fcf52223d,1,2023-02-26T09:32:34,2023-02-26T09:39:34,M,30~39,order_completed,0,0,ended
session_966e9cd8c61b58f2031fbdd7,1,2023-02-26T09:34:57,2023-02-26T10:01:57,F,20~29,order_completed,0,0,ended
session_5d3f2e730dfd155317c00c4b,1,2023-02-26T09:40:36,2023-02-26T09:51:36,F,30~39,order_completed,0,0,ended
session_01c1684f9eaf40b464bb1815,1,2023-02-26T09:38:42,2023-02-26T10:03:42,F,30~39,order_completed,0,0,ended
session_5a2adbf1cfbc457ca117c465,1,2023-02-26T09:44:00,2023-02-26T09:57:00,M,20~29,order_completed,0,0,ended
session_7c749a2c8f082f562f859341,1,2023-02-26T09:39:13,2023-02-26T10:06:13,F,30~39,order_completed,0,0,ended
session_eb8e0389b7c1032608aa1562,1,2023-02-26T09:40:31,2023-02-26T10:09:31,F,30~39,order_completed,0,0,ended
session_132df67917f01c93fe366683,1,2023-02-26T09:48:32,2023-02-26T09:59:32,M,20~29,order_completed,0,0,ended
session_4e262ab12632b259c27c6131,1,2023-02-26T09:47:56,2023-02-26T10:02:56,M,20~29,order_completed,0,0,ended
session_b0da942b41ad4c28a6d534cb,1,2023-02-26T09:45:17,2023-02-26T10:19:17,M,30~39,order_completed,0,0,ended
session_8165da54cbc565ebdcc4d2db,1,2023-02-26T09:56:20,2023-02-26T10:17:20,M,20~29,order_completed,0,0,ended
session_018f44829accbcfb524363c8,1,2023-02-26T09:49:06,2023-02-26T10:24:06,F,20~29,order_completed,0,0,ended
session_f585c722a832913da77996b7,1,2023-02-26T09:55:58,2023-02-26T10:05:58,F,20~29,order_completed,0,0,ended
session_b4a7ff9f52e7caf8e8ec9d07,1,2023-02-26T09:49:13,2023-02-26T10:18:13,F,20~29,order_completed,0,0,ended
session_01a47d31bf1926483dd19d57,1,2023-02-26T10:00:58,2023-02-26T10:08:58,M,30~39,order_completed,0,0,ended
session_a9ff94177c84e04763bc4f3c,1,2023-02-26T10:00:42,2023-02-26T10:09:42,F,20~29,order_completed,0,0,ended
session_30930756e113e5c89323c340,1,2023-02-26T09:54:58,2023-02-26T10:11:58,F,40~49,order_completed,0,0,ended
session_ac8a9a4657e168582466f2d8,1,2023-02-26T09:56:52,2023-02-26T10:10:52,F,40~49,order_completed,0,0,ended
session_0baa70dfd83e7b0d98aa84a5,1,2023-02-26T10:00:11,2023-02-26T10:11:11,M,40~49,order_completed,0,0,ended
session_c82ee31a099eb7611a8ceea3,1,2023-02-26T10:03:53,2023-02-26T10:21:53,M,40~49,order_completed,0,0,ended
session_e07076b67b5a3d562c9ae318,1,2023-02-26T10:02:13,2023-02-26T10:30:13,M,20~29,order_completed,0,0,ended
session_77b5b9de82aaa61d1f7bb70f,1,2023-02-26T10:05:21,2023-02-26T10:24:21,F,40~49,order_completed,0,0,ended
session_64d1cb796c59f839867f729b,1,2023-02-26T10:06:39,2023-02-26T10:36:39,M,30~39,order_completed,0,0,ended
session_edc958946209f7fb6302601a,1,2023-02-26T10:14:56,2023-02-26T10:30:56,M,20~29,order_completed,0,0,ended
session_e4dcb212897abc2d478557ac,1,2023-02-26T10:17:58,2023-02-26T10:43:58,M,40~49,order_completed,0,0,ended
session_966d7d78119f73d918067315,1,2023-02-26T10:22:13,2023-02-26T10:37:13,M,20~29,order_completed,0,0,ended
session_43ca846fbfed72d32db1ccfd,1,2023-02-26T10:19:05,2023-02-26T10:42:05,F,40~49,order_completed,0,0,ended
session_20e293725ce1ac268eee9700,1,2023-02-26T10:25:19,2023-02-26T10:46:19,M,40~49,order_completed,0,0,ended
session_c227c4b270c3cef852f70547,1,2023-02-26T10:28:33,2023-02-26T10:58:33,M,40~49,order_completed,0,0,ended
session_88072250cc8725787a328c95,1,2023-02-26T10:32:56,2023-02-26T10:54:56,M,20~29,order_completed,0,0,ended
session_3b7426a9eaf5d9709883a8aa,1,2023-02-26T10:29:54,2023-02-26T11:03:54,M,40~49,order_completed,0,0,ended
session_6b13a94d5dcf532f9fc6a17f,1,2023-02-26T10:30:54,2023-02-26T10:52:54,M,40~49,order_completed,0,0,ended
session_c0aca600ebd9efcf9b7bcc1a,1,2023-02-26T10:32:57,2023-02-26T10:49:57,F,50+,order_completed,1,0,ended
session_6801d47ad566f3d9b13ef2ee,1,2023-02-26T10:38:04,2023-02-26T10:58:04,F,50+,order_completed,1,0,ended
session_b62d0395265d6e0cb634854a,1,2023-02-26T10:37:37,2023-02-26T11:01:37,F,50+,order_completed,0,0,ended
session_8b5345fe2111259a54ead4e0,1,2023-02-26T10:42:11,2023-02-26T11:07:11,M,30~39,order_completed,0,0,ended
session_6b404595c242e73c6cc9196c,1,2023-02-26T10:41:09,2023-02-26T11:05:09,M,30~39,order_completed,0,0,ended
session_a9d9677e41a7912e32c1a43d,1,2023-02-26T10:49:56,2023-02-26T11:04:56,F,30~39,order_completed,0,0,ended
session_2f794145e04a0057d3a301f5,1,2023-02-26T11:16:35,2023-02-26T11:31:35,F,20~29,order_completed,0,0,ended
session_2d1327b3b2afc774415f8112,1,2023-02-26T11:13:16,2023-02-26T11:32:16,F,20~29,order_completed,0,0,ended
session_8c3e8dcbfaa429b00dcbea08,1,2023-02-26T11:13:42,2023-02-26T11:29:42,F,50+,order_completed,1,1,ended
session_170acc2c0ae9e8ec93c50ee6,1,2023-02-26T11:22:25,2023-02-26T11:28:25,F,30~39,order_completed,0,0,ended
session_aab7ac9ea4f1c4d14d4b0f89,1,2023-02-26T11:17:06,2023-02-26T11:43:06,F,40~49,order_completed,0,0,ended
session_23048e0feb97de0564472e15,1,2023-02-26T11:26:51,2023-02-26T11:44:51,F,50+,order_completed,1,0,ended
session_dc3f7e1d7045a7cf95ef69bd,1,2023-02-26T11:24:51,2023-02-26T11:46:51,M,20~29,order_completed,0,0,ended
session_ee85a3b8ce43140d607fc04c,1,2023-02-26T11:33:37,2023-02-26T11:51:37,M,50+,order_completed,1,0,ended
session_336201559fc2b772e9115ba9,1,2023-02-26T11:36:14,2023-02-26T11:57:14,F,30~39,order_completed,0,0,ended
session_caaddf6f927c047a201645f8,1,2023-02-26T11:30:24,2023-02-26T12:01:24,F,40~49,order_completed,0,0,ended
session_f7893106845e748fff0b5947,1,2023-02-26T11:36:40,2023-02-26T11:51:40,F,20~29,order_completed,0,0,ended
session_50bfee8e3d8a34b80f6d78b5,1,2023-02-26T11:45:46,2023-02-26T11:57:46,F,20~29,order_completed,0,0,ended
session_695683d5a14a65f3bdfec47e,1,2023-02-26T11:40:59,2023-02-26T12:00:59,M,30~39,order_completed,0,0,ended
session_3f8d436132303518d65f52d4,1,2023-02-26T11:52:01,2023-02-26T12:05:01,M,30~39,order_completed,0,0,ended
session_79b096d9f8bbba2575e78901,1,2023-02-26T11:47:47,2023-02-26T12:16:47,F,30~39,order_completed,0,0,ended
session_fa2737ad30211d57c33b3b48,1,2023-02-26T11:59:49,2023-02-26T12:12:49,F,20~29,order_completed,0,0,ended
session_4a6aa3de1cb6704392ebc82f,1,2023-02-26T11:55:12,2023-02-26T12:31:12,F,20~29,order_completed,0,0,ended
session_79f74b53cab3cc349b7f330b,1,2023-02-26T11:59:42,2023-02-26T12:28:42,M,30~39,order_completed,0,0,ended
session_e71ccb493b96c76b61bfba46,1,2023-02-26T12:02:18,2023-02-26T12:36:18,F,40~49,order_completed,0,0,ended
session_abeed8789298faa7fa80df79,1,2023-02-26T12:04:05,2023-02-26T12:32:05,M,50+,order_completed,1,1,ended
session_01afec4ec87ad829934ad0b4,1,2023-02-26T12:15:32,2023-02-26T12:40:32,M,20~29,order_completed,0,0,ended
