order_id,menu_id,quantity,unit_price,from_recommendation
13866,9,1,5000,False
13867,6,1,5200,False
13868,9,1,5000,False
13869,9,1,5000,True
13870,9,1,5000,False
13871,9,2,5000,False
13872,9,1,5000,False
13873,1,2,4000,False
13874,6,1,5200,False
13875,1,2,4000,False
13875,1,2,4000,False
13876,9,2,5000,False
13877,1,1,4000,False
13878,9,1,5000,False
13879,9,2,5000,False
13880,9,2,5000,False
13881,9,1,5000,False
13882,9,1,5000,True
13883,1,1,4000,False
13883,1,1,4000,False
13884,6,2,5200,False
13885,9,2,5000,False
13886,9,1,5000,False
13887,9,1,5000,True
13888,9,1,5000,False
13889,9,2,5000,False
13890,9,1,5000,False
13891,6,1,5200,False
13892,9,1,5000,True
13893,9,1,5000,True
13894,6,1,5200,False
13895,9,1,5000,False
13896,9,2,5000,False
13897,9,2,5000,False
13898,9,1,5000,False
13899,4,1,5200,False
13900,9,1,5000,True
13901,9,2,5000,False
13902,9,1,5000,False
13903,4,2,5200,False
13904,9,2,5000,False
13905,9,2,5000,False
13906,9,2,5000,False
13907,9,2,5000,False
13908,9,2,5000,False
13909,6,1,5200,False
13910,9,2,5000,False
13911,9,2,5000,False
13912,9,2,5000,False
13913,9,1,5000,False
13914,9,1,5000,False
13915,1,2,4000,False
13916,4,2,5200,False
13917,9,1,5000,False
13918,9,1,5000,True
13919,9,2,5000,False
13920,9,2,5000,False
13921,6,2,5200,False
13922,9,2,5000,False
13923,9,2,5000,False
13924,9,2,5000,False
13925,9,2,5000,False
13926,4,1,5200,False
13927,9,2,5000,True
13928,6,2,5200,False
13929,9,2,5000,False
13930,9,2,5000,True
13931,9,1,5000,False
13932,9,1,5000,False
13933,6,2,5200,True
13934,9,1,5000,False
13935,1,1,4000,False
13936,4,2,5200,False
13937,9,1,5000,False
13938,9,1,5000,False
13939,9,2,5000,False
13940,9,2,5000,False
13941,9,2,5000,False
13942,9,2,5000,False
13943,4,1,5200,False
13944,9,1,5000,False
13945,9,1,5000,False
13946,9,1,5000,False
13947,9,1,5000,False
13948,9,2,5000,False
13949,9,1,5000,False
13950,9,2,5000,False
13951,9,1,5000,False
13952,6,1,5200,False
13953,9,1,5000,False
13954,9,1,5000,False
13955,9,1,5000,False
13956,9,2,5000,False
13957,4,2,5200,False
13958,4,2,5200,False
13959,9,2,5000,False
13960,6,2,5200,False
13961,9,2,5000,False
13962,9,2,5000,False
13963,9,1,5000,False
13964,9,1,5000,False
13965,9,2,5000,False
13966,9,1,5000,False
13967,9,2,5000,False
13968,9,2,5000,False
13969,9,1,5000,False
13970,9,2,5000,False
13971,6,2,5200,True
13972,9,1,5000,True
13973,9,1,5000,False
13974,9,2,5000,False
13975,6,2,5200,False
13976,6,2,5200,False
13977,4,2,5200,False
13978,9,1,5000,False
13979,6,1,5200,False
13980,9,1,5000,False
13981,9,1,5000,False
13982,9,2,5000,True
13983,9,2,5000,False
13984,9,1,5000,True
13985,4,1,5200,False
13986,9,2,5000,False
13987,4,1,5200,True
13988,6,1,5200,False
13989,9,1,5000,False
13990,9,1,5000,False
13991,9,2,5000,False
13992,4,2,5200,False
13993,9,2,5000,False
13994,9,2,5000,False
13995,9,1,5000,False
13996,6,1,5200,False
13997,9,2,5000,False
13998,9,1,5000,False
13999,9,2,5000,False
14000,9,2,5000,False
14001,6,2,5200,False
14002,9,1,5000,False
14003,9,1,5000,False
14004,9,1,5000,False
14005,9,2,5000,False
14006,9,2,5000,False
14007,1,2,4000,False
14007,1,2,4000,False
14008,9,2,5000,True
14009,9,1,5000,False
14010,9,2,5000,False
14011,1,2,4000,False
14012,9,2,5000,False
14013,9,2,5000,False
14014,6,1,5200,False
14015,9,1,5000,False
14016,9,1,5000,False
14017,9,2,5000,False
14018,9,2,5000,False
14019,9,2,5000,False
14020,9,2,5000,False
14021,9,1,5000,False
14022,9,2,5000,False
14023,9,2,5000,False
14024,4,2,5200,False
14025,4,1,5200,False
14026,9,2,5000,True
14027,9,1,5000,False
14028,6,2,5200,True
14029,9,1,5000,True
14030,9,1,5000,True
14031,9,1,5000,False
14032,9,1,5000,False
14033,9,1,5000,False
14034,6,1,5200,False
14035,9,1,5000,False
14036,9,1,5000,False
14037,9,1,5000,False
14038,4,1,5200,False
14039,9,1,5000,False
14040,1,2,4000,False
14040,1,2,4000,False
14041,6,2,5200,False
14042,9,2,5000,False
14043,9,1,5000,False
14044,1,2,4000,False
14045,9,1,5000,False
14046,6,1,5200,False
14047,9,2,5000,False
14048,6,2,5200,True
14049,4,1,5200,False
14050,9,2,5000,False
14051,9,1,5000,False
14052,9,1,5000,True
14053,4,2,5200,False
14054,9,1,5000,False
14055,9,2,5000,False
14056,9,1,5000,False
14057,4,2,5200,False
14058,9,1,5000,False
14059,6,1,5200,False
14060,9,1,5000,False
14061,9,1,5000,False
14062,9,1,5000,False
14063,9,2,5000,False
14064,9,2,5000,False
14065,1,1,4000,False
14066,9,1,5000,False
14067,9,2,5000,True
14068,9,1,5000,False
14069,9,1,5000,False
14070,9,2,5000,False
14071,9,2,5000,False
14072,9,2,5000,False
14073,6,1,5200,False
14074,9,2,5000,False
14075,9,1,5000,False
14076,4,1,5200,False
14077,4,1,5200,False
14078,9,1,5000,True
14079,9,2,5000,False
14080,9,1,5000,False
14081,6,1,5200,False
14082,1,2,4000,False
14082,1,2,4000,False
14083,9,2,5000,False
14084,4,1,5200,False
14085,9,1,5000,False
14086,9,2,5000,False
14087,9,2,5000,False
14088,9,1,5000,False
14089,9,2,5000,False
14090,4,1,5200,False
14091,4,1,5200,False
14092,9,1,5000,False
14093,1,2,4000,False
14094,9,1,5000,False
14095,4,1,5200,False
14096,1,2,4000,False
14097,4,1,5200,True
14098,4,2,5200,False
14099,6,1,5200,True
14100,9,2,5000,False
14101,9,2,5000,False
14102,9,2,5000,False
14103,9,2,5000,False
14104,9,1,5000,False
14105,4,1,5200,False
14106,6,2,5200,False
14107,9,1,5000,False
14108,4,1,5200,True
14109,6,1,5200,True
14110,9,1,5000,False
14111,4,2,5200,False
14112,4,1,5200,False
14113,9,1,5000,False
14114,6,2,5200,False
14115,9,2,5000,False
14116,9,1,5000,False
14117,9,2,5000,False
14118,9,2,5000,False
14119,9,2,5000,False
14120,9,1,5000,True
14121,9,2,5000,False
14122,9,1,5000,False
14123,9,1,5000,False
14124,1,1,4000,True
14125,1,1,4000,False
14125,1,1,4000,False
14126,9,2,5000,True
14127,9,1,5000,True
14128,6,1,5200,True
14129,9,2,5000,False
14130,1,2,4000,False
14131,9,2,5000,True
14132,9,1,5000,False
14133,4,1,5200,False
14134,9,1,5000,True
14135,9,1,5000,False
14136,9,1,5000,True
14137,9,1,5000,True
14138,9,1,5000,False
14139,9,2,5000,True
14140,9,2,5000,False
14141,9,1,5000,False
14142,9,2,5000,False
14143,6,2,5200,False
14144,4,1,5200,True
14145,9,2,5000,True
14146,4,2,5200,False
14147,9,1,5000,False
14148,9,1,5000,True
14149,9,1,5000,False
14150,9,1,5000,False
14151,9,1,5000,False
14152,9,2,5000,False
14153,9,1,5000,False
14154,9,1,5000,False
14155,9,2,5000,False
14156,4,2,5200,False
14157,9,2,5000,False
14158,9,2,5000,False
14159,9,1,5000,False
14160,9,1,5000,False
14161,9,1,5000,False
14162,9,1,5000,False
14163,9,2,5000,False
14164,6,2,5200,False
14165,9,2,5000,False
14166,9,2,5000,False
14167,9,2,5000,False
14168,6,1,5200,False
14169,4,1,5200,False
14170,9,1,5000,False
14171,9,2,5000,False
14172,9,2,5000,False
14173,9,1,5000,False
14174,9,1,5000,False
14175,9,2,5000,False
14176,9,2,5000,False
14177,9,2,5000,True
14178,6,2,5200,False
14179,9,1,5000,False
14180,4,1,5200,False
14181,9,2,5000,False
14182,9,1,5000,False
14183,9,1,5000,False
14184,9,2,5000,False
14185,9,2,5000,False
14186,9,1,5000,False
14187,9,1,5000,True
14188,4,2,5200,False
14189,9,2,5000,False
14190,4,2,5200,False
14191,4,1,5200,False
14192,9,1,5000,False
14193,6,2,5200,False
14194,6,1,5200,False
14195,9,2,5000,False
14196,9,1,5000,False
14197,9,2,5000,False
14198,9,2,5000,False
14199,9,1,5000,False
14200,1,1,4000,False
14201,1,1,4000,False
14202,9,1,5000,False
14203,4,2,5200,False
14204,9,2,5000,False
14205,9,1,5000,False
14206,9,1,5000,False
14207,4,2,5200,False
14208,9,1,5000,False
14209,9,2,5000,False
14210,9,2,5000,False
14211,9,1,5000,True
14212,1,1,4000,True
14213,9,2,5000,False
14214,9,1,5000,False
14215,4,1,5200,False
14216,6,2,5200,False
14217,9,1,5000,False
14218,4,2,5200,False
14219,6,2,5200,True
14220,9,1,5000,False
14221,1,1,4000,False
14221,1,1,4000,False
14222,9,1,5000,False
14223,9,1,5000,False
14224,9,1,5000,False
14225,1,2,4000,False
14225,1,2,4000,False
14226,9,2,5000,False
14227,9,2,5000,False
14228,9,2,5000,False
14229,9,1,5000,False
14230,1,2,4000,False
14231,6,1,5200,False
14232,9,1,5000,False
14233,9,2,5000,False
14234,6,2,5200,False
14235,9,2,5000,False
14236,9,1,5000,True
14237,4,2,5200,False
14238,9,2,5000,False
14239,9,2,5000,False
14240,9,2,5000,False
14241,9,2,5000,False
14242,6,1,5200,False
14243,9,2,5000,False
14244,9,1,5000,False
14245,1,1,4000,False
14246,9,2,5000,False
14247,1,2,4000,False
14247,1,2,4000,False
14248,9,1,5000,True
14249,9,1,5000,False
14250,9,2,5000,False
14251,6,1,5200,True
14252,9,2,5000,True
14253,4,1,5200,False
14254,4,1,5200,False
14255,9,2,5000,True
14256,9,1,5000,False
14257,9,2,5000,False
14258,9,2,5000,True
14259,4,1,5200,True
14260,9,2,5000,False
14261,9,2,5000,False
14262,9,1,5000,True
14263,1,2,4000,False
14264,9,2,5000,False
14265,6,2,5200,False
14266,4,2,5200,False
14267,9,2,5000,False
14268,9,2,5000,False
14269,9,1,5000,False
14270,9,1,5000,False
14271,4,1,5200,False
14272,9,1,5000,False
14273,9,2,5000,False
14274,6,2,5200,False
14275,4,2,5200,False
14276,9,1,5000,False
14277,9,1,5000,False
14278,6,2,5200,False
14279,6,1,5200,False
14280,9,2,5000,False
14281,9,1,5000,False
14282,9,1,5000,False
14283,9,1,5000,False
14284,6,1,5200,False
14285,4,1,5200,False
14286,9,2,5000,False
14287,9,2,5000,False
14288,9,2,5000,False
14289,9,2,5000,False
14290,9,1,5000,False
14291,9,2,5000,False
14292,4,2,5200,False
14293,9,1,5000,False
14294,9,2,5000,True
14295,9,2,5000,False
14296,9,1,5000,False
14297,9,1,5000,False
14298,9,1,5000,False
14299,9,2,5000,True
14300,9,1,5000,True
14301,9,1,5000,False
14302,9,1,5000,False
14303,9,1,5000,False
14304,9,1,5000,False
14305,9,1,5000,False
14306,6,2,5200,False
14307,9,1,5000,False
14308,9,2,5000,False
14309,9,1,5000,False
14310,9,1,5000,False
14311,9,2,5000,False
14312,4,1,5200,False
14313,1,2,4000,False
14313,1,2,4000,False
14314,9,1,5000,False
14315,1,2,4000,False
14316,9,1,5000,False
14317,9,2,5000,True
14318,1,2,4000,False
14318,1,2,4000,False
14319,9,1,5000,False
14320,9,1,5000,False
14321,9,1,5000,False
14322,9,2,5000,False
14323,9,1,5000,False
14324,9,1,5000,False
14325,9,1,5000,False
14326,6,2,5200,False
14327,9,2,5000,False
14328,9,1,5000,False
14329,9,2,5000,False
14330,4,2,5200,False
14331,9,1,5000,True
14332,9,2,5000,False
14333,9,1,5000,False
14334,9,1,5000,False
14335,9,1,5000,False
14336,9,1,5000,False
14337,9,2,5000,False
14338,9,1,5000,False
14339,9,1,5000,False
14340,9,1,5000,False
14341,9,1,5000,False
14342,6,1,5200,False
14343,9,1,5000,False
14344,9,2,5000,False
14345,9,2,5000,False
14346,9,2,5000,False
14347,9,1,5000,False
14348,6,2,5200,False
14349,9,2,5000,False
14350,9,1,5000,False
14351,9,2,5000,False
14352,9,1,5000,True
14353,9,1,5000,False
14354,9,2,5000,True
14355,9,1,5000,False
14356,9,1,5000,True
14357,9,2,5000,False
14358,9,2,5000,False
14359,9,2,5000,False
14360,9,2,5000,False
14361,9,1,5000,False
14362,9,1,5000,False
14363,9,1,5000,False
14364,9,2,5000,True
14365,9,2,5000,False
14366,6,1,5200,False
14367,9,2,5000,True
14368,9,2,5000,True
14369,9,2,5000,False
14370,9,2,5000,False
14371,9,1,5000,False
14372,6,1,5200,False
14373,1,1,4000,False
14373,1,1,4000,False
14374,4,2,5200,False
14375,9,1,5000,True
14376,9,2,5000,False
14377,9,1,5000,False
14378,9,2,5000,False
14379,9,1,5000,False
14380,1,1,4000,False
14380,1,1,4000,False
14381,9,2,5000,False
14382,9,1,5000,False
14383,6,1,5200,False
14384,9,1,5000,True
14385,1,2,4000,False
14385,1,2,4000,False
14386,6,2,5200,False
14387,1,1,4000,False
14387,1,1,4000,False
14388,9,1,5000,False
14389,9,1,5000,False
14390,9,2,5000,False
14391,9,2,5000,False
14392,9,1,5000,False
14393,1,1,4000,False
14394,9,1,5000,False
14395,9,2,5000,False
14396,1,1,4000,False
14397,9,1,5000,False
14398,9,1,5000,False
14399,1,2,4000,False
14400,9,2,5000,False
14401,9,1,5000,False
14402,6,2,5200,False
14403,9,1,5000,False
14404,6,1,5200,False
14405,9,2,5000,False
14406,4,1,5200,False
14407,9,1,5000,False
14408,9,1,5000,True
14409,9,1,5000,False
14410,9,2,5000,True
14411,4,1,5200,False
14412,9,2,5000,False
14413,1,2,4000,False
14414,9,1,5000,False
14415,9,1,5000,True
14416,9,1,5000,False
14417,9,2,5000,True
14418,9,1,5000,False
14419,9,1,5000,True
14420,9,2,5000,False
14421,9,1,5000,False
14422,9,1,5000,False
14423,9,2,5000,False
14424,9,2,5000,False
14425,1,2,4000,False
14426,9,2,5000,False
14427,9,1,5000,False
14428,9,1,5000,False
14429,6,1,5200,False
14430,9,1,5000,False
14431,9,1,5000,False
14432,4,1,5200,False
14433,9,1,5000,False
14434,9,2,5000,False
14435,9,2,5000,False
14436,9,1,5000,False
14437,9,2,5000,False
14438,9,1,5000,True
14439,9,2,5000,False
14440,9,1,5000,False
14441,9,2,5000,False
14442,9,2,5000,False
14443,9,1,5000,False
14444,9,1,5000,True
14445,9,2,5000,False
14446,4,1,5200,True
14447,1,1,4000,False
14447,1,1,4000,False
14448,9,1,5000,False
14449,6,1,5200,False
14450,6,2,5200,True
14451,9,2,5000,False
14452,4,1,5200,False
14453,9,1,5000,True
14454,9,2,5000,False
14455,6,2,5200,False
14456,9,1,5000,False
14457,6,1,5200,False
14458,9,2,5000,False
14459,9,2,5000,False
14460,9,1,5000,True
14461,6,2,5200,False
14462,9,2,5000,False
14463,4,2,5200,False
14464,9,2,5000,False
14465,9,1,5000,False
14466,9,2,5000,False
14467,9,2,5000,False
14468,9,2,5000,False
14469,9,2,5000,False
14470,9,1,5000,False
14471,9,1,5000,False
14472,9,1,5000,False
14473,9,1,5000,True
14474,4,1,5200,False
14475,9,2,5000,False
14476,9,2,5000,False
14477,9,1,5000,False
14478,9,1,5000,True
14479,9,2,5000,False
14480,9,1,5000,False
14481,9,2,5000,False
14482,9,1,5000,False
14483,9,1,5000,True
14484,9,1,5000,False
14485,9,2,5000,False
14486,9,1,5000,True
14487,6,1,5200,False
14488,9,1,5000,False
14489,1,2,4000,False
14490,9,2,5000,False
14491,9,1,5000,False
14492,6,2,5200,False
14493,9,2,5000,False
14494,9,2,5000,False
14495,4,2,5200,False
14496,9,2,5000,False
14497,6,1,5200,False
14498,9,2,5000,False
14499,9,1,5000,False
14500,9,2,5000,False
14501,1,2,4000,False
14501,1,2,4000,True
14502,9,1,5000,True
14503,9,1,5000,False
14504,9,2,5000,False
14505,6,1,5200,False
14506,9,2,5000,False
14507,1,2,4000,False
14508,9,2,5000,False
14509,9,2,5000,False
14510,9,2,5000,False
14511,9,2,5000,False
14512,9,1,5000,False
14513,9,2,5000,False
14514,9,2,5000,False
14515,9,2,5000,False
14516,9,1,5000,False
14517,9,1,5000,False
14518,9,1,5000,True
14519,9,1,5000,True
14520,9,1,5000,False
14521,9,1,5000,False
14522,9,1,5000,False
14523,6,1,5200,False
14524,9,1,5000,False
14525,4,1,5200,False
14526,9,1,5000,False
14527,9,2,5000,False
14528,4,2,5200,False
14529,9,2,5000,False
14530,1,2,4000,False
14531,9,2,5000,True
14532,1,2,4000,False
14533,1,2,4000,False
14534,9,2,5000,False
14535,9,2,5000,False
14536,4,1,5200,True
14537,9,1,5000,False
14538,9,2,5000,False
14539,9,1,5000,False
14540,6,1,5200,False
14541,6,1,5200,False
14542,9,1,5000,False
14543,9,2,5000,True
14544,9,2,5000,False
14545,4,2,5200,False
14546,4,1,5200,False
14547,4,2,5200,False
14548,9,2,5000,False
14549,9,1,5000,False
14550,4,2,5200,False
14551,4,2,5200,False
14552,9,1,5000,False
14553,9,1,5000,False
14554,9,2,5000,True
14555,9,2,5000,True
14556,9,2,5000,False
14557,9,2,5000,False
14558,1,2,4000,True
14559,9,2,5000,False
14560,6,1,5200,False
14561,4,2,5200,False
14562,6,1,5200,False
14563,9,1,5000,False
14564,9,1,5000,False
14565,9,2,5000,False
14566,9,1,5000,False
14567,9,1,5000,True
14568,1,2,4000,False
14568,1,2,4000,False
14569,1,1,4000,False
14569,1,1,4000,False
14570,9,2,5000,False
14571,9,2,5000,True
14572,9,2,5000,False
14573,4,2,5200,False
14574,1,2,4000,True
14575,9,2,5000,False
14576,9,2,5000,False
14577,9,1,5000,False
14578,9,2,5000,False
14579,1,2,4000,True
14579,1,2,4000,False
14580,9,2,5000,True
14581,9,1,5000,False
14582,6,1,5200,True
14583,9,1,5000,False
14584,1,1,4000,False
14585,9,2,5000,False
14586,9,2,5000,False
14587,9,1,5000,False
14588,9,2,5000,False
14589,9,2,5000,False
14590,4,1,5200,False
14591,4,2,5200,True
14592,9,2,5000,False
14593,9,1,5000,True
14594,9,2,5000,False
14595,9,1,5000,False
14596,9,2,5000,True
14597,9,1,5000,False
14598,9,2,5000,False
14599,1,2,4000,True
14600,9,2,5000,False
14601,9,2,5000,False
14602,9,2,5000,False
14603,9,1,5000,False
14604,9,1,5000,False
14605,4,2,5200,False
14606,9,2,5000,False
14607,9,1,5000,False
14608,9,1,5000,False
14609,9,2,5000,False
14610,9,2,5000,False
14611,4,1,5200,True
14612,9,1,5000,False
14613,9,2,5000,False
14614,9,2,5000,False
14615,4,1,5200,False
14616,9,1,5000,False
14617,9,2,5000,False
14618,1,2,4000,False
14619,9,2,5000,False
14620,1,1,4000,False
14621,9,1,5000,False
14622,9,2,5000,False
14623,9,1,5000,True
14624,9,2,5000,False
14625,9,2,5000,False
14626,9,2,5000,False
14627,4,2,5200,False
14628,6,1,5200,False
14629,9,1,5000,False
14630,6,2,5200,True
14631,9,2,5000,False
14632,9,1,5000,False
14633,9,1,5000,False
14634,4,2,5200,False
14635,9,1,5000,False
14636,9,2,5000,False
14637,4,1,5200,False
14638,6,1,5200,False
14639,9,1,5000,False
14640,4,2,5200,False
14641,9,1,5000,False
14642,9,2,5000,False
14643,9,1,5000,True
14644,9,1,5000,False
14645,9,1,5000,False
14646,4,1,5200,False
14647,4,1,5200,False
14648,1,1,4000,False
14649,6,1,5200,False
14650,1,1,4000,False
14651,6,2,5200,False
14652,4,1,5200,False
14653,9,2,5000,False
14654,9,1,5000,False
14655,9,2,5000,False
14656,1,2,4000,False
14657,4,2,5200,False
14658,9,2,5000,False
14659,9,2,5000,False
14660,9,2,5000,False
14661,9,2,5000,False
14662,9,1,5000,False
14663,9,1,5000,False
14664,9,2,5000,False
14665,9,2,5000,False
14666,9,1,5000,False
14667,1,1,4000,False
14667,1,1,4000,False
14668,9,2,5000,True
14669,9,1,5000,False
14670,9,1,5000,True
14671,9,1,5000,False
14672,9,2,5000,True
14673,9,2,5000,False
14674,9,1,5000,False
14675,9,1,5000,False
14676,9,1,5000,False
14677,9,2,5000,False
14678,9,1,5000,False
14679,9,1,5000,False
14680,6,1,5200,False
14681,9,2,5000,False
14682,9,2,5000,False
14683,9,2,5000,False
14684,9,1,5000,False
14685,4,1,5200,True
14686,4,1,5200,False
14687,9,2,5000,False
14688,4,1,5200,False
14689,9,1,5000,False
14690,9,2,5000,False
14691,9,2,5000,False
14692,9,2,5000,False
14693,9,1,5000,False
14694,9,2,5000,False
14695,4,2,5200,False
14696,4,2,5200,False
14697,9,2,5000,False
14698,9,1,5000,False
14699,9,2,5000,False
14700,1,2,4000,False
14700,1,2,4000,False
14701,9,2,5000,False
14702,9,2,5000,False
14703,9,2,5000,False
14704,9,1,5000,False
14705,1,1,4000,False
14706,9,1,5000,False
14707,9,2,5000,True
14708,9,1,5000,False
14709,9,2,5000,False
14710,9,1,5000,False
14711,9,2,5000,False
14712,9,2,5000,False
14713,4,2,5200,False
14714,9,1,5000,True
14715,9,1,5000,False
14716,4,2,5200,False
14717,9,2,5000,True
14718,9,1,5000,False
14719,9,1,5000,True
14720,9,1,5000,False
14721,9,1,5000,False
14722,9,2,5000,False
14723,1,1,4000,False
14724,9,2,5000,False
14725,9,1,5000,False
14726,9,1,5000,False
14727,9,2,5000,False
14728,1,2,4000,False
14728,1,2,4000,False
14729,9,1,5000,False
14730,1,2,4000,True
14730,1,2,4000,False
14731,6,2,5200,False
14732,4,2,5200,False
14733,9,1,5000,False
14734,9,2,5000,False
14735,9,2,5000,False
14736,9,2,5000,False
14737,9,1,5000,False
14738,9,2,5000,False
14739,9,1,5000,False
14740,1,2,4000,True
14741,9,2,5000,False
14742,9,1,5000,False
14743,9,1,5000,False
14744,9,1,5000,True
14745,9,1,5000,False
14746,1,1,4000,False
14746,1,1,4000,False
14747,4,2,5200,False
14748,9,1,5000,True
14749,4,1,5200,False
14750,9,1,5000,False
14751,1,2,4000,False
14751,1,2,4000,False
14752,4,1,5200,False
14753,9,1,5000,False
14754,6,1,5200,False
14755,9,2,5000,False
14756,9,2,5000,False
14757,4,1,5200,False
14758,9,2,5000,False
14759,9,2,5000,False
14760,9,2,5000,False
14761,9,2,5000,False
14762,9,1,5000,False
14763,9,1,5000,True
14764,9,1,5000,False
14765,9,2,5000,False
14766,9,1,5000,False
14767,9,1,5000,False
14768,9,2,5000,False
14769,9,2,5000,False
14770,9,2,5000,False
14771,9,2,5000,False
14772,9,2,5000,False
14773,9,2,5000,False
14774,6,1,5200,False
14775,9,1,5000,False
14776,9,2,5000,True
14777,9,1,5000,False
14778,9,2,5000,False
14779,9,2,5000,False
14780,9,2,5000,False
14781,1,1,4000,False
14782,1,1,4000,False
14783,9,2,5000,False
14784,6,2,5200,False
14785,9,1,5000,False
14786,4,2,5200,False
14787,9,1,5000,False
14788,1,1,4000,False
14789,6,2,5200,False
14790,9,1,5000,False
14791,9,2,5000,False
14792,9,1,5000,False
14793,4,2,5200,False
14794,9,2,5000,False
14795,9,1,5000,False
14796,1,2,4000,False
14796,1,2,4000,False
14797,9,1,5000,False
14798,9,2,5000,True
14799,9,1,5000,False
14800,9,2,5000,True
14801,9,2,5000,True
14802,9,1,5000,False
14803,9,1,5000,True
14804,9,2,5000,False
14805,9,2,5000,False
14806,6,2,5200,True
14807,9,1,5000,False
14808,9,1,5000,False
14809,9,2,5000,False
14810,9,1,5000,False
14811,6,2,5200,False
14812,9,1,5000,False
14813,9,2,5000,False
14814,9,1,5000,False
14815,9,1,5000,True
14816,9,2,5000,False
14817,4,2,5200,False
14818,1,2,4000,False
14819,9,2,5000,False
14820,9,1,5000,False
14821,9,2,5000,False
14822,9,2,5000,False
14823,9,2,5000,False
14824,6,2,5200,True
14825,9,1,5000,False
14826,6,2,5200,False
14827,9,1,5000,False
14828,9,1,5000,False
14829,9,1,5000,False
14830,9,1,5000,False
14831,9,1,5000,True
14832,6,2,5200,False
14833,9,2,5000,False
14834,9,2,5000,False
14835,9,1,5000,False
14836,9,1,5000,False
14837,9,1,5000,False
14838,9,2,5000,False
14839,9,1,5000,False
14840,9,1,5000,False
14841,4,1,5200,False
14842,9,1,5000,False
14843,9,1,5000,False
14844,9,2,5000,False
14845,9,1,5000,False
14846,9,1,5000,False
14847,9,1,5000,True
14848,4,1,5200,False
14849,9,1,5000,False
14850,9,2,5000,False
14851,9,2,5000,False
14852,9,2,5000,False
14853,6,1,5200,False
14854,1,1,4000,False
14854,1,1,4000,False
14855,9,1,5000,False
14856,9,2,5000,False
14857,4,2,5200,False
14858,9,2,5000,False
14859,9,2,5000,True
14860,9,1,5000,False
14861,9,1,5000,False
14862,9,1,5000,False
14863,9,1,5000,False
14864,9,1,5000,False
14865,9,2,5000,False
14866,4,1,5200,False
14867,9,1,5000,False
14868,9,2,5000,True
14869,6,1,5200,False
14870,9,2,5000,False
14871,9,2,5000,True
14872,1,2,4000,False
14872,1,2,4000,False
14873,9,1,5000,True
14874,9,1,5000,False
14875,9,1,5000,False
14876,9,1,5000,False
14877,9,1,5000,True
14878,6,2,5200,False
14879,9,1,5000,False
14880,9,2,5000,False
14881,4,2,5200,False
14882,9,2,5000,False
14883,9,2,5000,False
14884,9,2,5000,False
14885,9,2,5000,False
14886,1,1,4000,True
14886,1,1,4000,False
14887,9,1,5000,False
14888,6,1,5200,False
14889,6,2,5200,False
14890,9,2,5000,False
14891,9,2,5000,False
14892,6,2,5200,False
14893,1,1,4000,False
14893,1,1,4000,True
14894,9,1,5000,False
14895,9,1,5000,False
14896,9,2,5000,False
14897,9,2,5000,False
14898,9,1,5000,False
14899,9,2,5000,False
14900,4,1,5200,True
14901,9,1,5000,False
14902,9,2,5000,False
14903,6,1,5200,False
14904,9,1,5000,False
14905,9,1,5000,False
14906,9,1,5000,False
14907,4,2,5200,False
14908,9,2,5000,False
14909,9,1,5000,False
14910,9,2,5000,False
14911,9,1,5000,False
14912,9,2,5000,False
14913,9,1,5000,True
14914,9,1,5000,False
14915,9,2,5000,False
14916,1,2,4000,False
14917,9,1,5000,False
14918,9,2,5000,False
14919,9,1,5000,False
14920,6,2,5200,False
14921,9,1,5000,False
14922,1,2,4000,False
14922,1,2,4000,False
14923,9,2,5000,False
14924,9,2,5000,False
14925,9,1,5000,False
14926,9,2,5000,False
14927,9,1,5000,False
14928,9,2,5000,False
14929,6,2,5200,False
14930,9,1,5000,False
14931,9,2,5000,True
14932,9,2,5000,False
14933,4,2,5200,False
14934,9,2,5000,False
14935,9,2,5000,False
14936,9,2,5000,False
14937,6,1,5200,False
14938,9,1,5000,False
14939,9,1,5000,False
14940,9,2,5000,False
14941,9,1,5000,False
14942,9,2,5000,False
14943,6,2,5200,False
14944,4,2,5200,False
14945,9,2,5000,False
14946,6,1,5200,False
14947,4,2,5200,False
14948,9,2,5000,False
14949,6,1,5200,False
14950,9,1,5000,False
14951,6,2,5200,False
14952,6,2,5200,True
14953,9,1,5000,False
14954,9,1,5000,True
14955,9,2,5000,False
14956,9,2,5000,False
14957,9,2,5000,False
14958,4,2,5200,False
14959,9,2,5000,False
14960,1,1,4000,False
14961,4,1,5200,False
14962,9,2,5000,False
14963,6,1,5200,False
14964,6,1,5200,False
14965,9,2,5000,False
14966,9,1,5000,False
14967,9,2,5000,True
14968,9,2,5000,False
14969,9,1,5000,False
14970,9,2,5000,False
14971,9,2,5000,False
14972,4,2,5200,False
14973,9,2,5000,False
14974,4,2,5200,False
14975,9,1,5000,False
14976,9,2,5000,False
14977,4,1,5200,True
14978,9,2,5000,False
14979,9,1,5000,False
14980,4,1,5200,False
14981,9,2,5000,False
14982,6,2,5200,False
14983,9,1,5000,False
14984,4,1,5200,False
14985,9,1,5000,False
14986,9,2,5000,False
14987,9,1,5000,False
14988,4,2,5200,False
14989,6,1,5200,False
14990,9,1,5000,True
14991,9,2,5000,False
14992,6,2,5200,True
14993,4,1,5200,False
14994,9,2,5000,False
14995,9,2,5000,True
14996,9,2,5000,False
14997,9,2,5000,False
