datetime,date,hour,month,season,temp_c,feels_like_c,precip_mm,snow_cm,humidity_pct,wind_mps,pm25_ugm3,pm10_ugm3,is_raining,is_snowing,temp_category,pm25_category
2025-02-11 02:00,2025-02-11,2,2,겨울,-3.1,-4.7,0.0,0.0,33,2.9,42,79,0,0,추움,나쁨
2025-02-11 03:00,2025-02-11,3,2,겨울,-7.1,-9.5,0.0,0.0,85,3.4,17,32,0,0,추움,보통
2025-02-11 04:00,2025-02-11,4,2,겨울,-2.5,-7.4,0.0,0.0,88,7.4,35,63,0,0,추움,보통
2025-02-11 05:00,2025-02-11,5,2,겨울,1.4,1.6,0.0,0.0,65,0.8,61,125,0,0,쌀쌀함,나쁨
2025-02-11 06:00,2025-02-11,6,2,겨울,6.2,4.8,0.0,0.0,37,1.3,47,93,0,0,쌀쌀함,나쁨
2025-02-11 07:00,2025-02-11,7,2,겨울,-2.9,-7.9,0.0,0.0,61,6.5,43,86,0,0,추움,나쁨
2025-02-11 08:00,2025-02-11,8,2,겨울,2.3,-0.5,0.0,0.0,31,4.6,47,82,0,0,쌀쌀함,나쁨
2025-02-11 09:00,2025-02-11,9,2,겨울,7.3,5.4,0.0,0.0,67,3.2,42,88,0,0,쌀쌀함,나쁨
2025-02-11 10:00,2025-02-11,10,2,겨울,2.1,-3.0,0.0,0.0,61,7.1,25,37,0,0,쌀쌀함,보통
2025-02-11 11:00,2025-02-11,11,2,겨울,6.5,4.4,0.0,0.0,43,3.0,30,51,0,0,쌀쌀함,보통
2025-02-11 12:00,2025-02-11,12,2,겨울,6.3,1.6,0.0,0.0,89,6.3,45,97,0,0,쌀쌀함,나쁨
2025-02-11 13:00,2025-02-11,13,2,겨울,2.3,0.1,4.7,0.0,36,2.8,44,73,1,0,쌀쌀함,나쁨
2025-02-11 14:00,2025-02-11,14,2,겨울,0.3,-3.1,0.0,0.0,76,6.4,25,51,0,0,추움,보통
2025-02-11 15:00,2025-02-11,15,2,겨울,1.9,1.3,0.0,0.0,74,0.6,59,106,0,0,쌀쌀함,나쁨
2025-02-11 16:00,2025-02-11,16,2,겨울,1.6,-0.5,0.0,0.0,37,2.9,62,98,0,0,쌀쌀함,나쁨
2025-02-11 17:00,2025-02-11,17,2,겨울,1.0,-0.2,0.0,0.0,32,1.7,63,132,0,0,쌀쌀함,나쁨
2025-02-11 18:00,2025-02-11,18,2,겨울,4.7,0.2,0.0,0.0,69,6.9,51,97,0,0,쌀쌀함,나쁨
2025-02-11 19:00,2025-02-11,19,2,겨울,-6.2,-7.8,0.0,0.0,72,2.0,66,102,0,0,추움,나쁨
2025-02-11 20:00,2025-02-11,20,2,겨울,-1.9,-4.8,0.0,0.0,69,3.7,44,88,0,0,추움,나쁨
2025-02-11 21:00,2025-02-11,21,2,겨울,-1.2,-5.9,0.0,0.0,86,6.4,30,59,0,0,추움,보통
2025-02-11 22:00,2025-02-11,22,2,겨울,-3.6,-4.9,0.0,2.4,65,1.7,35,68,0,1,추움,보통
2025-02-11 23:00,2025-02-11,23,2,겨울,-9.8,-12.3,0.0,0.0,74,4.8,83,131,0,0,추움,매우나쁨
2025-02-12 00:00,2025-02-12,0,2,겨울,-1.5,-5.2,0.0,0.0,42,6.2,42,67,0,0,추움,나쁨
2025-02-12 01:00,2025-02-12,1,2,겨울,-6.7,-10.8,0.0,0.0,82,5.5,33,50,0,0,추움,보통
2025-02-12 02:00,2025-02-12,2,2,겨울,-1.2,-5.7,0.0,0.0,61,6.5,49,90,0,0,추움,나쁨
2025-02-12 03:00,2025-02-12,3,2,겨울,-0.4,-2.6,0.0,4.9,66,2.4,66,116,0,1,추움,나쁨
2025-02-12 04:00,2025-02-12,4,2,겨울,-2.7,-6.4,0.0,0.0,51,5.6,57,113,0,0,추움,나쁨
2025-02-12 05:00,2025-02-12,5,2,겨울,-3.1,-6.1,0.0,0.0,76,4.1,50,106,0,0,추움,나쁨
2025-02-12 06:00,2025-02-12,6,2,겨울,3.0,-1.9,0.0,0.0,31,6.6,62,111,0,0,쌀쌀함,나쁨
2025-02-12 07:00,2025-02-12,7,2,겨울,4.1,1.1,0.0,0.0,62,5.1,50,81,0,0,쌀쌀함,나쁨
2025-02-12 08:00,2025-02-12,8,2,겨울,-0.9,-2.9,0.0,2.5,35,3.2,32,60,0,1,추움,보통
2025-02-12 09:00,2025-02-12,9,2,겨울,0.2,-1.6,0.0,0.0,32,2.6,37,62,0,0,추움,나쁨
2025-02-12 10:00,2025-02-12,10,2,겨울,-1.4,-4.4,0.0,0.0,43,3.7,60,92,0,0,추움,나쁨
2025-02-12 11:00,2025-02-12,11,2,겨울,4.2,-0.3,0.0,0.0,73,5.5,29,61,0,0,쌀쌀함,보통
2025-02-12 12:00,2025-02-12,12,2,겨울,6.5,2.3,0.0,0.0,81,6.6,42,72,0,0,쌀쌀함,나쁨
2025-02-12 13:00,2025-02-12,13,2,겨울,5.1,3.9,0.0,0.0,68,2.2,60,116,0,0,쌀쌀함,나쁨
2025-02-12 14:00,2025-02-12,14,2,겨울,5.4,4.3,0.0,0.0,72,1.0,41,77,0,0,쌀쌀함,나쁨
2025-02-12 15:00,2025-02-12,15,2,겨울,7.2,3.4,0.0,0.0,56,5.1,67,113,0,0,쌀쌀함,나쁨
2025-02-12 16:00,2025-02-12,16,2,겨울,3.5,-1.7,0.0,0.0,68,6.5,40,85,0,0,쌀쌀함,나쁨
2025-02-12 17:00,2025-02-12,17,2,겨울,4.5,1.9,0.0,0.0,59,3.7,38,69,0,0,쌀쌀함,나쁨
2025-02-12 18:00,2025-02-12,18,2,겨울,2.8,-1.0,0.0,0.0,57,5.1,70,128,0,0,쌀쌀함,나쁨
2025-02-12 19:00,2025-02-12,19,2,겨울,-3.2,-4.1,0.0,0.0,64,1.8,29,59,0,0,추움,보통
2025-02-12 20:00,2025-02-12,20,2,겨울,-5.4,-7.2,0.0,0.0,30,2.6,11,18,0,0,추움,좋음
2025-02-12 21:00,2025-02-12,21,2,겨울,-1.7,-4.2,0.0,1.0,61,3.2,37,74,0,1,추움,나쁨
2025-02-12 22:00,2025-02-12,22,2,겨울,-8.5,-10.0,0.0,3.6,31,2.4,49,83,0,1,추움,나쁨
2025-02-12 23:00,2025-02-12,23,2,겨울,-8.7,-10.5,0.0,0.0,37,3.3,50,92,0,0,추움,나쁨
2025-02-13 00:00,2025-02-13,0,2,겨울,-5.9,-8.3,0.0,0.0,52,3.1,63,96,0,0,추움,나쁨
2025-02-13 01:00,2025-02-13,1,2,겨울,-1.8,-3.2,0.0,0.0,73,2.0,49,96,0,0,추움,나쁨
2025-02-13 02:00,2025-02-13,2,2,겨울,-8.3,-13.0,0.0,0.0,69,6.5,33,51,0,0,추움,보통
2025-02-13 03:00,2025-02-13,3,2,겨울,-10.1,-12.1,0.0,0.0,37,4.8,43,72,0,0,추움,나쁨
2025-02-13 04:00,2025-02-13,4,2,겨울,-5.9,-10.0,0.0,0.0,52,5.4,35,60,0,0,추움,보통
2025-02-13 05:00,2025-02-13,5,2,겨울,-3.0,-6.9,0.0,0.0,68,5.0,39,80,0,0,추움,나쁨
2025-02-13 06:00,2025-02-13,6,2,겨울,3.4,0.6,0.0,0.0,43,4.7,61,110,0,0,쌀쌀함,나쁨
2025-02-13 07:00,2025-02-13,7,2,겨울,1.3,1.0,0.0,0.0,74,1.0,49,74,0,0,쌀쌀함,나쁨
2025-02-13 08:00,2025-02-13,8,2,겨울,1.3,-2.2,0.0,0.0,51,3.9,51,79,0,0,쌀쌀함,나쁨
2025-02-13 09:00,2025-02-13,9,2,겨울,8.0,6.5,0.0,0.0,84,1.9,74,114,0,0,선선함,나쁨
2025-02-13 10:00,2025-02-13,10,2,겨울,4.4,1.2,0.0,0.0,34,4.6,53,82,0,0,쌀쌀함,나쁨
2025-02-13 11:00,2025-02-13,11,2,겨울,0.7,-1.1,0.0,0.0,80,2.1,32,61,0,0,추움,보통
2025-02-13 12:00,2025-02-13,12,2,겨울,9.0,6.9,0.0,0.0,47,2.8,39,63,0,0,선선함,나쁨
2025-02-13 13:00,2025-02-13,13,2,겨울,4.6,3.2,0.0,0.0,85,3.4,50,91,0,0,쌀쌀함,나쁨
2025-02-13 14:00,2025-02-13,14,2,겨울,0.4,-0.6,0.0,0.0,43,1.5,27,49,0,0,추움,보통
2025-02-13 15:00,2025-02-13,15,2,겨울,0.8,-4.9,0.0,0.0,60,7.6,66,140,0,0,추움,나쁨
2025-02-13 16:00,2025-02-13,16,2,겨울,0.1,-3.2,0.0,0.0,72,4.1,38,60,0,0,추움,나쁨
2025-02-13 17:00,2025-02-13,17,2,겨울,0.5,-4.2,0.0,0.0,63,6.6,32,54,0,0,추움,보통
2025-02-13 18:00,2025-02-13,18,2,겨울,-3.4,-6.1,0.0,0.0,62,3.8,52,108,0,0,추움,나쁨
2025-02-13 19:00,2025-02-13,19,2,겨울,-5.1,-11.0,0.0,0.0,47,7.4,75,158,0,0,추움,나쁨
2025-02-13 20:00,2025-02-13,20,2,겨울,1.8,-3.4,0.0,0.0,45,7.4,56,113,0,0,쌀쌀함,나쁨
2025-02-13 21:00,2025-02-13,21,2,겨울,0.6,-0.6,0.0,0.0,77,1.5,67,142,0,0,추움,나쁨
2025-02-13 22:00,2025-02-13,22,2,겨울,-4.5,-6.8,0.0,0.0,88,2.0,52,97,0,0,추움,나쁨
2025-02-13 23:00,2025-02-13,23,2,겨울,-5.6,-10.9,0.0,0.0,47,7.5,43,91,0,0,추움,나쁨
2025-02-14 00:00,2025-02-14,0,2,겨울,-1.6,-3.3,0.0,0.0,71,2.9,48,84,0,0,추움,나쁨
2025-02-14 01:00,2025-02-14,1,2,겨울,-8.7,-11.0,0.0,0.0,55,5.0,54,101,0,0,추움,나쁨
2025-02-14 02:00,2025-02-14,2,2,겨울,-7.5,-12.0,0.0,0.0,80,6.6,59,104,0,0,추움,나쁨
2025-02-14 03:00,2025-02-14,3,2,겨울,0.5,-0.5,0.0,0.0,46,1.8,35,61,0,0,추움,보통
2025-02-14 04:00,2025-02-14,4,2,겨울,3.8,2.7,0.0,0.0,77,1.8,41,75,0,0,쌀쌀함,나쁨
2025-02-14 05:00,2025-02-14,5,2,겨울,-5.2,-5.7,0.0,0.0,83,0.8,65,141,0,0,추움,나쁨
2025-02-14 06:00,2025-02-14,6,2,겨울,-0.9,-3.7,1.2,0.0,90,4.2,75,152,1,0,추움,나쁨
2025-02-14 07:00,2025-02-14,7,2,겨울,1.9,-2.1,0.0,0.0,58,6.6,76,129,0,0,쌀쌀함,매우나쁨
2025-02-14 08:00,2025-02-14,8,2,겨울,5.4,0.6,0.0,0.0,32,7.0,87,137,0,0,쌀쌀함,매우나쁨
2025-02-14 09:00,2025-02-14,9,2,겨울,8.7,4.2,0.0,0.0,79,6.9,70,139,0,0,선선함,나쁨
2025-02-14 10:00,2025-02-14,10,2,겨울,3.0,0.2,0.0,0.0,55,4.8,18,29,0,0,쌀쌀함,보통
2025-02-14 11:00,2025-02-14,11,2,겨울,1.2,-3.8,0.0,0.0,47,6.6,67,106,0,0,쌀쌀함,나쁨
2025-02-14 12:00,2025-02-14,12,2,겨울,7.6,6.4,0.0,0.0,31,1.9,36,64,0,0,쌀쌀함,나쁨
2025-02-14 13:00,2025-02-14,13,2,겨울,8.4,4.3,0.0,0.0,35,5.8,58,127,0,0,선선함,나쁨
2025-02-14 14:00,2025-02-14,14,2,겨울,5.1,1.9,0.0,0.0,69,5.1,34,73,0,0,쌀쌀함,보통
2025-02-14 15:00,2025-02-14,15,2,겨울,7.5,3.9,0.0,0.0,56,5.0,54,110,0,0,쌀쌀함,나쁨
2025-02-14 16:00,2025-02-14,16,2,겨울,-0.7,-1.7,0.0,0.0,80,1.4,58,101,0,0,추움,나쁨
2025-02-14 17:00,2025-02-14,17,2,겨울,4.8,0.3,0.0,0.0,69,7.8,60,130,0,0,쌀쌀함,나쁨
2025-02-14 18:00,2025-02-14,18,2,겨울,1.8,1.3,0.0,0.0,87,2.0,29,57,0,0,쌀쌀함,보통
2025-02-14 19:00,2025-02-14,19,2,겨울,-0.8,-3.7,0.0,0.0,51,5.1,59,123,0,0,추움,나쁨
2025-02-14 20:00,2025-02-14,20,2,겨울,-5.1,-7.4,0.0,0.0,32,3.8,56,97,0,0,추움,나쁨
2025-02-14 21:00,2025-02-14,21,2,겨울,-2.3,-6.0,0.0,0.0,67,5.2,37,75,0,0,추움,나쁨
2025-02-14 22:00,2025-02-14,22,2,겨울,-4.5,-4.5,0.0,0.0,47,0.9,79,153,0,0,추움,매우나쁨
2025-02-14 23:00,2025-02-14,23,2,겨울,-4.6,-5.5,0.0,0.0,69,0.8,55,99,0,0,추움,나쁨
2025-02-15 00:00,2025-02-15,0,2,겨울,-2.5,-2.9,0.0,0.0,50,1.0,41,66,0,0,추움,나쁨
2025-02-15 01:00,2025-02-15,1,2,겨울,-6.2,-9.9,0.0,0.0,66,5.0,45,96,0,0,추움,나쁨
2025-02-15 02:00,2025-02-15,2,2,겨울,-3.6,-3.5,0.0,0.0,46,0.6,61,127,0,0,추움,나쁨
2025-02-15 03:00,2025-02-15,3,2,겨울,-1.3,-6.6,0.0,0.0,45,7.8,32,68,0,0,추움,보통
2025-02-15 04:00,2025-02-15,4,2,겨울,0.8,-2.1,0.0,0.0,51,4.4,29,44,0,0,추움,보통
2025-02-15 05:00,2025-02-15,5,2,겨울,-2.2,-4.0,0.0,0.0,82,1.0,56,91,0,0,추움,나쁨
2025-02-15 06:00,2025-02-15,6,2,겨울,2.8,1.4,0.0,0.0,56,1.7,33,71,0,0,쌀쌀함,보통
2025-02-15 07:00,2025-02-15,7,2,겨울,6.9,5.5,0.0,0.0,43,2.5,90,152,0,0,쌀쌀함,매우나쁨
2025-02-15 08:00,2025-02-15,8,2,겨울,5.1,1.1,0.0,0.0,88,4.9,63,115,0,0,쌀쌀함,나쁨
2025-02-15 09:00,2025-02-15,9,2,겨울,-0.2,-2.0,0.0,0.0,63,3.2,64,123,0,0,추움,나쁨
2025-02-15 10:00,2025-02-15,10,2,겨울,6.0,5.6,0.0,0.0,73,0.8,66,123,0,0,쌀쌀함,나쁨
2025-02-15 11:00,2025-02-15,11,2,겨울,6.2,3.7,0.0,0.0,40,4.0,52,84,0,0,쌀쌀함,나쁨
2025-02-15 12:00,2025-02-15,12,2,겨울,8.0,5.3,0.0,0.0,79,3.6,36,67,0,0,선선함,나쁨
2025-02-15 13:00,2025-02-15,13,2,겨울,8.3,3.2,0.0,0.0,61,7.2,39,85,0,0,선선함,나쁨
2025-02-15 14:00,2025-02-15,14,2,겨울,2.9,2.1,0.0,0.0,47,0.7,62,103,0,0,쌀쌀함,나쁨
2025-02-15 15:00,2025-02-15,15,2,겨울,3.2,2.0,0.0,0.0,66,2.3,41,72,0,0,쌀쌀함,나쁨
2025-02-15 16:00,2025-02-15,16,2,겨울,3.7,1.6,0.0,0.0,56,4.0,31,56,0,0,쌀쌀함,보통
2025-02-15 17:00,2025-02-15,17,2,겨울,-2.7,-8.6,0.0,0.0,46,7.4,62,110,0,0,추움,나쁨
2025-02-15 18:00,2025-02-15,18,2,겨울,-1.7,-6.8,0.0,0.0,79,7.7,73,130,0,0,추움,나쁨
2025-02-15 19:00,2025-02-15,19,2,겨울,3.6,1.2,0.0,0.0,74,2.6,32,67,0,0,쌀쌀함,보통
2025-02-15 20:00,2025-02-15,20,2,겨울,-0.6,-2.4,0.0,0.0,38,2.0,59,117,0,0,추움,나쁨
2025-02-15 21:00,2025-02-15,21,2,겨울,-7.7,-13.2,0.0,0.0,52,7.2,52,102,0,0,추움,나쁨
2025-02-15 22:00,2025-02-15,22,2,겨울,-9.6,-10.7,2.3,0.0,56,1.5,61,93,1,0,추움,나쁨
2025-02-15 23:00,2025-02-15,23,2,겨울,-0.0,-4.2,0.0,0.0,71,7.1,53,92,0,0,추움,나쁨
2025-02-16 00:00,2025-02-16,0,2,겨울,-4.1,-6.9,0.0,0.0,64,3.8,58,97,0,0,추움,나쁨
2025-02-16 01:00,2025-02-16,1,2,겨울,-7.0,-7.6,0.0,0.0,51,0.6,54,114,0,0,추움,나쁨
2025-02-16 02:00,2025-02-16,2,2,겨울,-5.5,-6.3,0.0,0.0,32,1.8,67,109,0,0,추움,나쁨
2025-02-16 03:00,2025-02-16,3,2,겨울,-1.0,-5.3,0.0,0.0,71,5.7,57,118,0,0,추움,나쁨
2025-02-16 04:00,2025-02-16,4,2,겨울,-4.6,-5.3,0.0,0.0,78,0.7,44,88,0,0,추움,나쁨
2025-02-16 05:00,2025-02-16,5,2,겨울,2.1,-2.5,0.0,0.0,42,6.9,19,30,0,0,쌀쌀함,보통
2025-02-16 06:00,2025-02-16,6,2,겨울,1.1,-3.6,0.0,0.0,49,5.1,55,93,0,0,쌀쌀함,나쁨
2025-02-16 07:00,2025-02-16,7,2,겨울,-2.4,-6.4,0.0,0.0,34,5.0,41,67,0,0,추움,나쁨
2025-02-16 08:00,2025-02-16,8,2,겨울,0.5,-4.6,0.0,0.0,83,7.1,36,62,0,0,추움,나쁨
2025-02-16 09:00,2025-02-16,9,2,겨울,8.1,6.1,0.0,0.0,32,3.5,40,83,0,0,선선함,나쁨
2025-02-16 10:00,2025-02-16,10,2,겨울,4.3,1.5,0.0,0.0,82,5.1,57,113,0,0,쌀쌀함,나쁨
2025-02-16 11:00,2025-02-16,11,2,겨울,3.7,-1.8,0.0,0.0,81,7.9,75,143,0,0,쌀쌀함,나쁨
2025-02-16 12:00,2025-02-16,12,2,겨울,9.7,9.0,0.0,0.0,89,0.7,73,121,0,0,선선함,나쁨
2025-02-16 13:00,2025-02-16,13,2,겨울,4.4,2.3,0.0,0.0,36,2.8,75,119,0,0,쌀쌀함,나쁨
2025-02-16 14:00,2025-02-16,14,2,겨울,5.4,-0.2,0.0,0.0,53,7.3,56,112,0,0,쌀쌀함,나쁨
2025-02-16 15:00,2025-02-16,15,2,겨울,1.4,-4.1,0.0,0.0,88,7.4,42,67,0,0,쌀쌀함,나쁨
2025-02-16 16:00,2025-02-16,16,2,겨울,-1.0,-4.4,0.0,0.0,71,5.5,45,70,0,0,추움,나쁨
2025-02-16 17:00,2025-02-16,17,2,겨울,-0.2,-4.7,0.0,0.0,75,7.2,46,82,0,0,추움,나쁨
2025-02-16 18:00,2025-02-16,18,2,겨울,-3.8,-8.4,0.0,0.0,88,5.8,59,106,0,0,추움,나쁨
2025-02-16 19:00,2025-02-16,19,2,겨울,-2.1,-3.9,0.0,0.0,32,2.1,47,84,0,0,추움,나쁨
2025-02-16 20:00,2025-02-16,20,2,겨울,-0.5,-3.8,0.0,0.0,65,4.3,50,99,0,0,추움,나쁨
2025-02-16 21:00,2025-02-16,21,2,겨울,-0.8,-2.3,0.0,0.0,85,2.6,53,107,0,0,추움,나쁨
2025-02-16 22:00,2025-02-16,22,2,겨울,-6.6,-7.5,0.0,0.0,89,1.2,50,77,0,0,추움,나쁨
2025-02-16 23:00,2025-02-16,23,2,겨울,-8.6,-10.8,0.0,0.0,38,4.1,22,44,0,0,추움,보통
2025-02-17 00:00,2025-02-17,0,2,겨울,-9.5,-11.1,0.0,0.0,41,1.7,58,120,0,0,추움,나쁨
2025-02-17 01:00,2025-02-17,1,2,겨울,-4.3,-4.8,0.0,0.0,79,0.8,62,122,0,0,추움,나쁨
2025-02-17 02:00,2025-02-17,2,2,겨울,-7.9,-11.5,0.0,0.0,59,5.2,57,113,0,0,추움,나쁨
2025-02-17 03:00,2025-02-17,3,2,겨울,-1.7,-5.5,0.0,0.0,71,5.7,50,104,0,0,추움,나쁨
2025-02-17 04:00,2025-02-17,4,2,겨울,-1.1,-3.3,0.0,0.0,40,3.5,22,41,0,0,추움,보통
2025-02-17 05:00,2025-02-17,5,2,겨울,-4.0,-7.4,0.0,0.0,32,6.1,86,164,0,0,추움,매우나쁨
2025-02-17 06:00,2025-02-17,6,2,겨울,4.4,3.2,0.0,0.0,87,1.3,33,60,0,0,쌀쌀함,보통
2025-02-17 07:00,2025-02-17,7,2,겨울,-3.0,-6.6,0.0,0.0,48,4.8,43,75,0,0,추움,나쁨
2025-02-17 08:00,2025-02-17,8,2,겨울,5.6,0.3,0.0,0.0,75,6.7,44,81,0,0,쌀쌀함,나쁨
2025-02-17 09:00,2025-02-17,9,2,겨울,2.0,-1.2,0.0,0.0,66,5.7,68,102,0,0,쌀쌀함,나쁨
2025-02-17 10:00,2025-02-17,10,2,겨울,7.3,4.3,0.0,0.0,81,4.4,49,91,0,0,쌀쌀함,나쁨
2025-02-17 11:00,2025-02-17,11,2,겨울,8.5,5.4,0.0,0.0,39,3.8,48,94,0,0,선선함,나쁨
2025-02-17 12:00,2025-02-17,12,2,겨울,3.6,-0.2,0.0,0.0,61,4.5,45,88,0,0,쌀쌀함,나쁨
2025-02-17 13:00,2025-02-17,13,2,겨울,8.5,6.6,0.0,0.0,39,2.8,45,95,0,0,선선함,나쁨
2025-02-17 14:00,2025-02-17,14,2,겨울,8.4,4.3,0.0,0.0,81,5.7,56,113,0,0,선선함,나쁨
2025-02-17 15:00,2025-02-17,15,2,겨울,2.7,-0.1,0.0,0.0,46,3.9,52,108,0,0,쌀쌀함,나쁨
2025-02-17 16:00,2025-02-17,16,2,겨울,0.6,-4.0,0.0,0.0,88,6.0,50,104,0,0,추움,나쁨
2025-02-17 17:00,2025-02-17,17,2,겨울,3.4,1.0,0.4,0.0,42,2.5,72,121,1,0,쌀쌀함,나쁨
2025-02-17 18:00,2025-02-17,18,2,겨울,4.3,2.1,0.0,0.0,80,2.2,48,102,0,0,쌀쌀함,나쁨
2025-02-17 19:00,2025-02-17,19,2,겨울,2.6,-0.2,0.0,0.0,48,3.5,78,150,0,0,쌀쌀함,매우나쁨
2025-02-17 20:00,2025-02-17,20,2,겨울,-2.8,-5.8,0.0,0.0,32,3.6,36,60,0,0,추움,나쁨
2025-02-17 21:00,2025-02-17,21,2,겨울,-0.6,-4.2,0.0,0.0,37,5.2,37,70,0,0,추움,나쁨
2025-02-17 22:00,2025-02-17,22,2,겨울,-2.9,-4.0,0.0,0.0,37,0.5,87,137,0,0,추움,매우나쁨
2025-02-17 23:00,2025-02-17,23,2,겨울,-3.0,-4.4,0.0,0.0,54,2.1,50,98,0,0,추움,나쁨
2025-02-18 00:00,2025-02-18,0,2,겨울,-4.0,-6.1,0.0,0.0,90,2.5,65,138,0,0,추움,나쁨
2025-02-18 01:00,2025-02-18,1,2,겨울,-2.0,-7.3,0.0,0.0,79,7.8,32,64,0,0,추움,보통
2025-02-18 02:00,2025-02-18,2,2,겨울,-2.3,-4.2,0.0,0.0,58,1.9,51,79,0,0,추움,나쁨
2025-02-18 03:00,2025-02-18,3,2,겨울,-7.3,-10.0,0.0,0.0,78,3.2,46,92,0,0,추움,나쁨
2025-02-18 04:00,2025-02-18,4,2,겨울,0.2,-1.2,0.0,0.0,76,2.4,48,82,0,0,추움,나쁨
2025-02-18 05:00,2025-02-18,5,2,겨울,-2.8,-4.4,0.0,0.0,65,2.9,65,102,0,0,추움,나쁨
2025-02-18 06:00,2025-02-18,6,2,겨울,3.9,1.4,0.0,0.0,34,3.2,49,97,0,0,쌀쌀함,나쁨
2025-02-18 07:00,2025-02-18,7,2,겨울,2.1,-0.2,0.0,0.0,51,4.3,52,90,0,0,쌀쌀함,나쁨
2025-02-18 08:00,2025-02-18,8,2,겨울,4.0,-0.9,0.0,0.0,84,7.1,62,109,0,0,쌀쌀함,나쁨
2025-02-18 09:00,2025-02-18,9,2,겨울,8.4,3.2,0.0,0.0,40,6.5,52,91,0,0,선선함,나쁨
2025-02-18 10:00,2025-02-18,10,2,겨울,1.6,-4.9,0.0,0.0,53,7.7,85,177,0,0,쌀쌀함,매우나쁨
2025-02-18 11:00,2025-02-18,11,2,겨울,3.3,0.5,0.0,0.0,32,4.0,62,109,0,0,쌀쌀함,나쁨
2025-02-18 12:00,2025-02-18,12,2,겨울,-0.9,-5.5,0.0,0.0,54,5.7,48,73,0,0,추움,나쁨
2025-02-18 13:00,2025-02-18,13,2,겨울,5.7,5.5,0.0,0.0,36,0.6,65,124,0,0,쌀쌀함,나쁨
2025-02-18 14:00,2025-02-18,14,2,겨울,9.5,7.8,0.0,0.0,35,2.3,65,130,0,0,선선함,나쁨
2025-02-18 15:00,2025-02-18,15,2,겨울,2.9,-2.0,0.0,0.0,87,7.7,47,82,0,0,쌀쌀함,나쁨
2025-02-18 16:00,2025-02-18,16,2,겨울,4.1,2.5,0.0,0.0,64,2.5,50,83,0,0,쌀쌀함,나쁨
2025-02-18 17:00,2025-02-18,17,2,겨울,4.6,1.9,0.0,0.0,88,3.3,67,117,0,0,쌀쌀함,나쁨
2025-02-18 18:00,2025-02-18,18,2,겨울,-0.0,-2.6,0.0,0.0,41,3.6,48,78,0,0,추움,나쁨
2025-02-18 19:00,2025-02-18,19,2,겨울,3.2,-2.0,0.0,0.0,69,7.0,34,73,0,0,쌀쌀함,보통
2025-02-18 20:00,2025-02-18,20,2,겨울,2.0,-3.2,0.0,0.0,55,7.5,49,92,0,0,쌀쌀함,나쁨
2025-02-18 21:00,2025-02-18,21,2,겨울,-5.9,-11.9,0.0,0.0,30,7.6,41,73,0,0,추움,나쁨
2025-02-18 22:00,2025-02-18,22,2,겨울,-1.3,-1.7,0.0,0.0,50,1.4,68,108,0,0,추움,나쁨
2025-02-18 23:00,2025-02-18,23,2,겨울,-2.7,-8.1,0.0,0.0,79,7.3,64,135,0,0,추움,나쁨
2025-02-19 00:00,2025-02-19,0,2,겨울,-2.8,-8.1,0.0,0.0,33,7.2,55,108,0,0,추움,나쁨
2025-02-19 01:00,2025-02-19,1,2,겨울,-3.3,-5.3,0.0,0.0,71,3.4,27,54,0,0,추움,보통
2025-02-19 02:00,2025-02-19,2,2,겨울,-10.4,-13.2,0.0,0.0,67,3.0,44,73,0,0,추움,나쁨
2025-02-19 03:00,2025-02-19,3,2,겨울,-1.2,-5.6,0.0,0.0,31,6.6,52,89,0,0,추움,나쁨
2025-02-19 04:00,2025-02-19,4,2,겨울,-6.5,-6.7,0.0,0.0,74,2.3,45,73,0,0,추움,나쁨
2025-02-19 05:00,2025-02-19,5,2,겨울,4.5,2.8,0.0,0.0,40,2.7,51,85,0,0,쌀쌀함,나쁨
2025-02-19 06:00,2025-02-19,6,2,겨울,2.7,0.0,0.0,0.0,75,4.0,26,41,0,0,쌀쌀함,보통
2025-02-19 07:00,2025-02-19,7,2,겨울,-2.6,-7.2,0.0,0.0,74,6.9,87,180,0,0,추움,매우나쁨
2025-02-19 08:00,2025-02-19,8,2,겨울,-0.8,-6.1,0.0,0.0,69,8.0,68,133,0,0,추움,나쁨
2025-02-19 09:00,2025-02-19,9,2,겨울,8.4,4.8,0.0,0.0,36,4.8,47,75,0,0,선선함,나쁨
2025-02-19 10:00,2025-02-19,10,2,겨울,8.5,5.0,0.0,0.0,57,5.0,78,164,0,0,선선함,매우나쁨
2025-02-19 11:00,2025-02-19,11,2,겨울,5.1,2.1,0.0,0.0,82,3.9,37,69,0,0,쌀쌀함,나쁨
2025-02-19 12:00,2025-02-19,12,2,겨울,5.7,3.5,0.0,0.0,86,1.8,58,112,0,0,쌀쌀함,나쁨
2025-02-19 13:00,2025-02-19,13,2,겨울,3.2,2.1,0.0,0.0,59,2.7,45,90,0,0,쌀쌀함,나쁨
2025-02-19 14:00,2025-02-19,14,2,겨울,-1.1,-3.9,0.0,0.0,42,4.4,72,145,0,0,추움,나쁨
2025-02-19 15:00,2025-02-19,15,2,겨울,1.7,-0.7,0.0,0.0,66,3.0,61,95,0,0,쌀쌀함,나쁨
2025-02-19 16:00,2025-02-19,16,2,겨울,-2.6,-6.1,0.0,2.9,57,4.0,72,119,0,1,추움,나쁨
